,test-rmse-mean,test-rmse-std,train-rmse-mean,train-rmse-std
172,47074.8007814,4399.73786152,43116.6242186,482.447185676
173,46781.0046874,4393.19824327,42785.238281,480.956920058
174,46484.6453124,4372.87179069,42458.7429688,480.610305937
175,46200.6632812,4367.27877803,42136.1828128,477.583890214
176,45919.6421876,4351.37141472,41810.7289066,475.684284605
177,45639.4695312,4341.03367018,41494.7812502,479.262447207
178,45367.5968748,4339.30891611,41179.4914064,475.36072212
179,45100.1718752,4336.10699989,40866.7015624,475.089144064
180,44832.0804688,4338.28063391,40558.4523438,469.456520464
181,44552.1726562,4328.6593904,40248.392969,469.474820479
182,44292.36875,4326.08452898,39946.8476562,466.832100645
183,44041.5140624,4318.18363513,39654.7023436,462.276537272
184,43786.3171876,4307.13237778,39360.4007812,459.543042137
185,43546.7624998,4309.48490745,39070.9312502,451.789880538
186,43299.1281248,4296.02046168,38779.4226564,450.895301905
187,43050.9695312,4295.03204365,38492.5062498,449.150134539
188,42814.4195314,4307.8463739,38211.913281,448.611709912
189,42582.2492184,4299.00140842,37927.9328124,444.714647234
190,42345.319531,4284.15063627,37649.9882812,440.633736155
191,42116.3015626,4277.52909609,37376.8625,438.217048119
192,41884.6976564,4271.6821697,37100.8554686,434.840427197
193,41670.1062502,4269.486421,36830.7562498,429.995415684
194,41449.3328126,4265.72201964,36562.0515626,430.098790993
195,41220.1101562,4257.7137315,36300.678125,428.494406581
196,41013.03125,4263.58845088,36040.5929688,423.369346244
197,40784.3546876,4256.06249417,35781.192969,421.37984979
198,40582.5726564,4255.89079808,35527.9007812,419.736259494
199,40368.0445312,4247.16045618,35274.146875,416.67289548
200,40164.1070314,4240.9887004,35025.6664062,411.47962168
201,39965.1828124,4236.40562754,34778.452344,410.367982888
202,39771.0085936,4229.54621889,34533.5828124,408.17474235
203,39583.6296874,4228.41017736,34292.2921874,406.028439642
204,39393.2710938,4232.89089005,34048.69375,405.689102719
205,39190.5304688,4229.89324106,33810.0101562,402.748905393
206,39001.9273438,4225.17104596,33575.2726562,397.339937529
207,38814.836719,4214.41913089,33344.7054688,395.82877761
208,38631.572656,4207.46320857,33116.5398438,392.129056447
209,38435.3296874,4189.13051961,32886.0683596,389.540912576
210,38255.9703126,4183.31434032,32661.157422,389.312667233
211,38073.1601562,4189.26916891,32433.6890624,387.778895441
212,37888.284375,4177.60666229,32210.1726564,384.638066271
213,37719.0839844,4177.7703999,31991.5195312,383.511262994
214,37555.3785158,4171.77343132,31776.2015626,382.147032534
215,37380.0804688,4165.50120662,31565.4449218,378.628061472
216,37209.0519534,4161.21923561,31352.4093752,374.468405165
217,37050.2171872,4165.56196179,31145.0152344,372.97333644
218,36891.6265626,4156.69006196,30933.0984376,370.284442294
219,36730.9726562,4144.28154821,30730.8640626,369.708377533
220,36578.0351562,4137.03435534,30529.089844,365.848419866
221,36419.5667968,4135.46216749,30323.6617186,363.981044714
222,36264.977344,4138.07884283,30125.0433594,359.335607621
223,36106.9375,4134.73776239,29928.7031252,360.26413294
224,35961.6949216,4140.48227304,29734.1039062,358.922445405
225,35820.8574218,4140.78153529,29540.3414062,357.297892858
226,35676.1046876,4135.23686348,29350.402344,356.067757911
227,35532.8953126,4129.04385523,29159.8539062,356.969498148
228,35388.802344,4126.01581526,28976.0749998,352.054993489
229,35249.348047,4117.06635595,28791.317969,351.993049937
230,35115.89375,4114.06975052,28608.8875,351.944583748
231,34971.6699218,4104.55915268,28429.3753906,350.554980138
232,34836.4785154,4098.75879131,28251.5003906,350.868128694
233,34707.459375,4104.04997905,28078.1460938,343.64325926
234,34572.2449218,4098.68646587,27902.2539064,343.21234065
235,34444.3179688,4103.29621539,27728.660156,339.152179232
236,34311.6820312,4094.43959436,27561.790625,338.375443586
237,34187.1464842,4092.08610707,27392.045703,337.520183719
238,34060.8652344,4095.1584189,27221.3703124,336.963443554
239,33932.598828,4092.2894374,27055.5265626,333.544825949
240,33804.1472656,4083.74029071,26890.5578126,331.080932
241,33689.25,4088.09290114,26728.628125,327.426527839
242,33570.9371092,4081.41423874,26568.7968752,324.129638207
243,33455.2996094,4069.1142345,26409.8632814,325.444967211
244,33338.1765626,4067.52693747,26250.223828,324.375777138
245,33229.2898438,4062.15557082,26094.0433592,320.598327008
246,33122.5410156,4048.88376955,25945.414453,326.953304161
247,33017.7984376,4044.32090268,25795.0964844,326.457914258
248,32906.73125,4040.64390448,25641.5199218,325.98491503
249,32802.6238278,4039.99564794,25492.325,320.926656285
250,32692.0140624,4038.87771023,25339.5339844,321.413274453
251,32598.2308592,4037.19531579,25189.0875,318.523963341
252,32491.6875,4034.34180996,25044.3812498,317.380325719
253,32407.8222656,4038.38179223,24900.205078,315.598025794
254,32309.7714844,4040.95855984,24758.1656248,310.925847636
255,32209.4535158,4037.38870869,24614.0410156,309.170537232
256,32115.3457034,4038.50184017,24480.4585938,304.124503344
257,32020.29375,4038.48640313,24340.4152344,303.43557369
258,31926.842578,4027.13189494,24203.9550784,306.912827128
259,31831.68125,4024.9106659,24070.3027344,304.70516081
260,31740.5328126,4028.73586705,23937.911719,301.759068098
261,31655.314844,4032.00699089,23808.6726562,300.877555176
262,31567.9636718,4024.63328116,23676.4792968,300.359648174
263,31480.5507814,4019.11677978,23550.0640624,296.786669499
264,31399.2320312,4016.83122141,23424.360547,296.766956612
265,31321.8085938,4016.07386757,23299.1472658,296.582806353
266,31244.0828126,4013.44292376,23174.7085938,296.706937361
267,31170.2585934,4011.92938792,23051.3621094,295.732841168
268,31091.2515626,4014.96556201,22931.9492188,293.710960497
269,31003.7484374,4013.24513744,22806.739844,290.331098869
270,30925.3628908,4006.97326422,22688.0050782,286.83582638
271,30848.9109376,4010.02618458,22568.003125,288.269857955
272,30762.757422,4004.16760449,22452.048047,289.080433321
273,30675.8027344,4005.70615049,22337.1460936,289.706448513
274,30602.6125,4006.40528379,22223.5941408,288.524048226
275,30532.175391,4006.07985493,22114.6382812,283.939694466
276,30453.346875,3995.99665257,22004.2472656,283.844523404
277,30384.1343752,3990.25245883,21896.129297,287.027646439
278,30303.7722656,3988.884188,21783.763672,289.807371498
279,30237.9175782,3986.81157087,21679.6148436,291.367951831
280,30166.398047,3980.00769602,21573.6937498,289.335511233
281,30102.8292968,3982.18773646,21469.6703124,288.892760861
282,30043.023828,3986.39133003,21367.7070312,287.854350996
283,29973.2191406,3981.86907884,21256.8109374,286.880793913
284,29899.1933592,3973.09255543,21153.4378906,287.942963128
285,29837.5019532,3980.05621919,21053.107422,284.975177223
286,29772.5503906,3979.3775403,20955.6175782,283.408252544
287,29710.3437502,3978.81780315,20856.209375,280.327097771
288,29649.8222656,3978.29985306,20758.824219,278.782438907
289,29596.1699218,3976.05372836,20663.316797,277.095177683
290,29533.94375,3974.55423677,20568.7957032,277.262484377
291,29479.361719,3980.16155436,20474.4722656,277.795323274
292,29428.3753906,3984.5496965,20382.1449218,279.866935908
293,29368.1269532,3982.70769376,20286.3507812,276.370004336
294,29308.2855468,3980.48495064,20196.1250002,274.351609609
295,29254.8972656,3977.77081056,20108.5191404,273.175478858
296,29210.3242184,3987.93902978,20016.4359376,271.029872401
297,29164.5281252,3993.31566338,19929.3878906,267.794094141
298,29113.1707032,3997.04111741,19841.2367188,269.483880678
299,29065.835156,4002.17797841,19754.0273436,269.114453302
300,29019.288672,4004.6931829,19671.666797,268.389565439
301,28971.1679688,4008.38791498,19592.0816404,268.28106188
302,28928.8460938,4006.64281809,19508.1351564,269.773256926
303,28882.566797,4007.87888924,19426.010547,270.308778294
304,28837.7792968,4014.6734983,19345.3710938,265.373114061
305,28796.2335938,4017.00002813,19264.5289064,262.250962983
306,28749.2617188,4020.35286418,19182.7109374,264.699932527
307,28708.7828124,4026.28744208,19101.7101562,262.547271577
308,28664.8992186,4028.55627429,19025.5929688,265.045930083
309,28620.5953124,4026.39853501,18949.0402342,263.158495557
310,28579.4648438,4030.49324936,18870.460547,262.895955346
311,28529.1140624,4026.16502643,18794.1996092,261.970591351
312,28489.8769532,4026.53687942,18720.2367188,260.369912202
313,28456.3621092,4033.36332281,18648.453125,256.679317239
314,28416.2328122,4039.95509887,18573.951953,254.259872221
315,28371.7109378,4039.29094969,18503.1472656,254.949234484
316,28332.5,4040.87522556,18426.972266,255.85532659
317,28297.3589844,4043.17054552,18356.285547,254.312280704
318,28264.453125,4045.44719656,18286.2320312,252.941282145
319,28227.133203,4046.80795539,18215.0617188,250.089717152
320,28187.6218748,4050.99531903,18147.165625,250.071696068
321,28154.0589842,4056.18578059,18078.3359374,251.782979384
322,28116.6371094,4056.83192098,18009.4433594,248.391772797
323,28085.790625,4065.33421782,17943.5371094,245.434172881
324,28053.1902342,4073.37620486,17879.0195314,244.103311087
325,28015.8425784,4074.35759893,17814.9792968,244.84027513
326,27980.0535154,4079.08771179,17749.042578,240.039986399
327,27954.7367188,4080.02569294,17683.8730468,239.806636663
328,27929.0589842,4081.73091929,17620.8984378,241.174386793
329,27895.2921872,4084.8601204,17558.9144534,240.616217037
330,27867.8,4095.72911392,17501.4156248,242.487175249
331,27834.3585938,4101.16877783,17441.885547,242.646477529
332,27804.5347658,4106.0002521,17381.9207032,243.734370005
333,27776.4906252,4109.66190924,17322.4910154,243.857453528
334,27756.4500002,4113.05906504,17267.8164062,244.599379765
335,27736.8390626,4120.72996061,17210.4671876,245.865122604
336,27713.2277344,4128.59249612,17149.3097656,245.158039076
337,27686.2941406,4123.90633228,17092.5726562,246.848297002
338,27661.6851562,4126.88508057,17034.5449218,245.842833296
339,27639.0609376,4129.76860976,16978.390625,247.053645781
340,27609.1625,4136.94359845,16923.4796874,245.256630768
341,27587.473047,4143.46650983,16865.6652342,247.270934871
342,27554.5214844,4147.14447808,16808.3378906,247.645396776
343,27536.6046874,4147.59195154,16755.706836,244.532755897
344,27506.4972656,4149.8297388,16700.4679688,243.443428042
345,27481.6820314,4151.6632084,16648.9886722,243.899922632
346,27455.2070312,4154.9514169,16598.3320312,243.415245586
347,27422.863672,4147.84352189,16546.8875,246.028063942
348,27398.9570312,4154.05014529,16494.6773438,243.73906158
349,27377.403125,4158.63297875,16442.5259766,243.153422671
350,27354.0105468,4159.23562728,16395.6539064,242.262879185
351,27334.0339846,4157.80437586,16349.3722658,240.729453029
352,27307.3085938,4158.21389145,16301.1345704,241.802537477
353,27279.9167968,4160.57986038,16254.6302734,243.484071062
354,27252.3007812,4166.58547487,16205.9240234,245.293572145
355,27223.7285156,4169.24197016,16157.4179688,246.385433225
356,27197.192578,4162.44074722,16107.6406248,249.795006865
357,27176.2035158,4165.10483493,16061.7103516,249.130785081
358,27158.514453,4169.31914521,16018.5816406,248.076321861
359,27134.1078124,4172.5662214,15969.7417968,247.995419631
360,27114.7574218,4182.32915162,15927.4349608,247.760439978
361,27094.371094,4180.46143794,15884.4771486,246.105964446
362,27071.6449222,4178.49202869,15840.3539064,246.205123431
363,27047.4015626,4178.90961847,15796.6097656,246.099128935
364,27018.5835936,4179.52078708,15751.3048828,244.047618071
365,26993.2308594,4180.35846661,15706.500586,244.22262427
366,26976.0136722,4186.50969859,15660.5695314,241.599687872
367,26951.235547,4190.54727481,15615.8658204,239.830222781
368,26930.5015626,4185.56945493,15574.4533202,238.393512401
369,26909.9406248,4191.97433391,15536.1921876,237.620097394
370,26890.7003908,4191.176844,15494.3599608,237.955308082
371,26875.8773438,4196.95780002,15454.7238282,235.890619819
372,26855.1550778,4200.78656564,15411.2509766,235.677679115
373,26835.511328,4204.92756354,15370.742578,234.934852288
374,26817.4906252,4209.44381714,15333.021289,233.716888867
375,26794.285547,4210.65247844,15291.775586,236.330668123
376,26772.0515624,4208.08902228,15249.6853516,232.590442668
377,26755.1183592,4205.40087778,15212.3509766,228.674222403
378,26733.325,4214.74194644,15171.967578,230.40506627
379,26712.348047,4214.71710054,15133.599414,230.863436187
380,26697.0339846,4213.69239436,15096.94375,230.096700346
381,26679.3691406,4214.52894028,15062.176758,232.179693721
382,26660.3093752,4217.42243871,15025.644922,232.008992851
383,26643.6058594,4219.89199899,14991.8927734,234.745782499
384,26627.1472656,4221.54012005,14955.785547,235.052287679
385,26611.958203,4224.57207507,14920.1591796,236.306991697
386,26600.6222658,4232.27797527,14885.0953124,238.443382419
387,26584.056641,4239.20622722,14850.867969,235.74879623
388,26570.303125,4241.95531266,14814.3720704,237.79509353
389,26553.376953,4242.257515,14781.4214846,239.341194309
390,26540.094922,4241.54659718,14746.3984374,239.34939637
391,26528.1289064,4240.89987111,14711.484375,240.690617688
392,26513.8242188,4246.89622144,14678.6505858,240.039130551
393,26498.0242188,4252.91745047,14646.064844,240.03658265
394,26478.7269528,4250.42634829,14616.063086,242.379915931
395,26461.803125,4255.79399919,14583.2365234,241.774839673
396,26451.0371094,4262.55506566,14549.5988284,242.909726525
397,26442.5304686,4266.42464196,14518.1972658,241.061127367
398,26428.2101564,4264.06187181,14487.6152346,239.808120254
399,26418.1433596,4268.26629123,14458.9953124,241.524431788
400,26402.411719,4270.6735201,14428.6595704,239.364288974
401,26386.383203,4272.31574819,14395.2029296,238.718897522
402,26370.9078124,4270.16279542,14362.6728514,237.700674072
403,26354.7929686,4274.19583427,14331.3148438,236.763990701
404,26342.3289064,4281.63408824,14303.7320314,238.361880036
405,26331.6152346,4280.5866757,14276.1083984,238.61596706
406,26316.8734374,4277.00689031,14245.403711,237.421265508
407,26303.4441406,4276.23112234,14214.488672,237.623819742
408,26290.48125,4273.42754914,14185.478711,239.767310268
409,26283.3753906,4271.63759781,14157.2779296,241.054215803
410,26271.960547,4276.72211786,14129.7816406,239.570203772
411,26259.2722656,4279.84518311,14101.2822266,240.078229386
412,26249.1011718,4282.08090055,14073.6558594,243.309112839
413,26242.5039062,4287.75655392,14047.170117,243.229647411
414,26234.8359376,4294.69716307,14020.1039064,241.219003001
415,26221.4601564,4291.39867013,13992.3919922,243.765599678
416,26213.3476564,4296.11205666,13964.5703128,242.240352013
417,26201.734375,4301.74166431,13939.8310546,243.246601164
418,26189.649219,4303.15084674,13911.1458984,243.44581409
419,26182.9554686,4309.12930504,13885.5076172,246.3373461
420,26171.644922,4316.08397712,13859.775,245.464747672
421,26164.0320312,4325.37128835,13837.1318358,245.102180483
422,26154.815625,4327.43743516,13814.2248048,244.026245053
423,26139.472656,4328.35470162,13787.425,244.536904231
424,26129.9277344,4330.93944237,13763.6822266,242.885251416
425,26118.3210938,4334.64272048,13738.1462892,245.133683346
426,26110.0902344,4341.35517769,13712.605078,245.567744289
427,26094.9203126,4340.31342225,13689.943164,246.670863034
428,26084.0015624,4342.41224813,13666.0046876,249.58107529
429,26068.535547,4345.95734422,13640.4566406,246.341127507
430,26059.167578,4349.11380271,13616.396289,246.343652137
431,26044.6265624,4340.24172757,13593.9843748,248.635241653
432,26032.8957032,4340.15924313,13572.698242,251.017865839
433,26027.6253904,4341.63819293,13549.2738282,250.01914504
434,26012.9691408,4345.42877945,13526.1027344,248.508946286
435,26004.935547,4349.32926888,13503.4289064,245.926311247
436,25995.0679688,4351.43044169,13481.302539,248.260979239
437,25987.286328,4354.64311004,13458.1167968,249.934918176
438,25979.5496092,4355.61751837,13435.5751952,249.165393758
439,25974.682422,4358.43943003,13413.0460938,248.220823136
440,25964.8484376,4363.96407943,13390.126367,250.459940163
441,25955.5652344,4365.61168614,13367.0732418,251.562869078
442,25950.273828,4366.23743742,13344.9859376,252.48572522
443,25943.2789064,4367.23101309,13322.945703,254.296967498
444,25937.944922,4371.79341768,13302.182031,252.145457812
445,25932.013672,4370.65756955,13283.3740236,251.42496831
446,25929.8,4377.83611344,13262.875586,253.711749811
447,25916.4710936,4374.25594556,13241.4015624,256.510350142
448,25913.53125,4377.09879822,13222.6160156,258.799000475
449,25913.0539062,4378.57052907,13201.7283202,255.934535044
450,25903.366797,4379.04399855,13181.6064452,256.476436723
451,25898.3507812,4383.71025854,13162.312305,258.691364704
452,25897.183203,4385.24003994,13141.4728516,258.914370963
453,25890.0132814,4392.46328136,13122.2511718,258.762029182
454,25879.6527342,4393.39547425,13101.9023436,256.907892048
455,25874.7597656,4397.6965005,13082.105664,257.555022997
456,25870.1371094,4403.26073017,13063.3558594,258.217720112
457,25868.1453128,4409.1146396,13042.7089842,260.750146732
458,25860.5015626,4409.71951763,13022.0822268,259.277998394
459,25854.4839844,4412.7706039,13001.2685546,260.812466152
460,25848.6210938,4412.7013254,12982.6853516,261.618036171
461,25843.66875,4416.87589827,12964.7498048,261.913197839
462,25838.6710938,4420.44250147,12944.4941406,261.543612411
463,25829.8011718,4422.40332445,12925.1013672,261.229809836
464,25824.0714844,4425.29407004,12904.4580078,260.586113674
465,25814.8574218,4420.5729199,12888.2121096,258.176365612
466,25807.5121094,4424.8103545,12868.729297,259.022495331
467,25798.263281,4425.24625505,12851.0564454,260.358931488
468,25792.0808596,4427.44334225,12833.994336,260.756650675
469,25787.9976562,4427.44963238,12813.494922,259.643242747
470,25779.6507812,4429.16031759,12793.449414,260.652902387
471,25770.9304688,4429.7810523,12773.9398436,261.051565115
472,25765.9542968,4433.32241973,12756.8832032,261.335682845
473,25761.4453124,4438.42589331,12738.384375,261.494662954
474,25759.7664062,4443.17794232,12720.1597654,264.418045609
475,25758.2929688,4448.8426453,12703.8806642,264.604098728
476,25749.1039062,4446.54740643,12687.464258,263.258013512
477,25740.6195312,4448.74271456,12669.0124998,262.118657239
478,25734.9351562,4452.84044121,12651.377539,262.387964431
479,25730.2835938,4452.43396897,12634.230469,262.806716749
480,25727.4320312,4457.21348781,12614.90625,266.297218278
481,25721.5414062,4455.85640104,12601.1083986,267.023299599
482,25717.941406,4456.08774696,12584.728711,266.517914279
483,25712.4226562,4461.15164893,12568.3890624,265.507781251
484,25711.5660158,4465.85296021,12553.8666016,265.837873027
485,25706.0054688,4467.74187516,12538.6072262,266.583090637
486,25699.2070316,4466.10348163,12523.3191406,266.434542638
487,25689.5058594,4465.64656085,12507.4402344,266.858881359
488,25683.3953124,4469.87951504,12491.6121094,267.474230187
489,25675.5640626,4471.21550978,12478.1494142,266.603547646
