MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Utilities_AllPub,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,PoolQC_Ex,PoolQC_Gd,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,RoofMatl_CompShg,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Alley_Grvl,Alley_Pave,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Street_Grvl,Street_Pave,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA
0.0016817870486,0.00528003722425,0.0116638255968,0.593314000601,0.00442729347181,0.0104383323602,0.00766129393264,0.00425544313891,0.0255460659874,0.000478865949023,0.00471798783536,0.0407298145168,0.0214352767534,0.0322663290383,3.59015984305e-05,0.106769970792,0.00080903834188,0.000294784261384,0.010476724313,0.000643185383273,0.00133405115974,0.00105870565329,0.0087931248313,0.00278394405059,0.0220268943675,0.0152561096478,0.00537803243822,0.00434411063796,0.000680247344694,0.000251839988413,0.0010189586335,0.000139406241191,5.1126347811e-05,0.00334405174746,0.00106279170386,2.14642658097e-05,0.000146202279376,0.000177357261712,0.000540966715877,0.000162524263983,0.0001622310342,8.07968955563e-05,1.53632733686e-05,0.000142225384581,6.39309473744e-05,3.39582169964e-05,3.23266896312e-06,0.000551799945687,8.27424272323e-06,5.16791048048e-06,5.40118918712e-05,0.000115832021008,0.0,5.05865821869e-05,5.35948091586e-05,0.000250395670817,8.41077465327e-05,1.33926736283e-05,0.000162298344377,0.00015496969881,2.20817277573e-06,0.000363614748091,0.000334771403093,0.000795271184428,0.0,4.03559512416e-05,7.04033543173e-05,6.39095002606e-05,2.23832927726e-06,8.90278348582e-05,5.75423796982e-05,0.0,5.10260507331e-05,0.00270966435852,2.31035164027e-05,0.00125336570168,0.000417025404844,0.000296862230175,5.21171099316e-07,2.96227149179e-05,0.000100963215098,0.000341729260425,0.000625779194701,0.000105507558972,3.35193427185e-06,8.98214339306e-05,1.24307480266e-05,0.000501670725252,1.48869921159e-05,4.97458506591e-05,1.437344694e-05,3.5157422013e-05,2.12706160684e-05,4.49528141544e-07,1.15433585746e-05,2.18802400551e-06,0.000438794844228,0.0,0.000398036488297,0.000111724076531,0.000137395804734,0.000252134375366,1.72394124593e-05,1.05120651366e-06,0.0,0.0,0.000173821835654,0.000218605789459,0.0,0.000402417551449,0.000100117365337,0.000139463150417,0.0,0.000123065943595,0.000189257811468,0.000117405591903,0.000150909092961,0.0,0.000341102817476,0.00118661456054,0.00198889672402,0.000251269387947,0.00118145188918,0.000118493081463,0.00080661338952,0.000238569357971,0.000251168184749,2.7266544025e-06,0.000948239072602,1.90980946429e-06,0.0,4.99999880568e-06,0.000138387701096,9.01733285257e-05,0.000114954582496,0.000329968906294,0.000421609302948,3.58894256829e-05,1.51923024231e-05,0.0,3.75243743823e-05,5.74100472168e-05,0.0,5.02587208394e-05,0.000134337566583,0.000703673352431,0.000148110019989,0.00022261425031,2.73309182499e-07,7.93114541278e-06,0.000689719179921,9.13922580653e-05,2.74247736249e-05,4.55159797123e-05,2.07857834523e-05,0.0,0.0,0.0,0.000109259693999,0.00154124438248,2.70955546463e-05,0.00229089887955,0.000672196656318,0.000140632733951,2.59588805907e-05,4.58021970946e-06,2.94214001248e-05,5.43180557666e-05,0.00051988245589,0.000205531363237,8.2854366071e-05,0.000444859411774,7.70041407183e-05,9.43476665821e-05,0.000116888724976,0.0,5.316648129e-06,0.000169620181543,0.0,0.0,6.73959922457e-05,8.47995555042e-05,0.000125562135704,4.15015268951e-06,0.000318146348459,5.77629856705e-05,3.09390595e-05,1.02016874964e-06,6.00193062343e-06,0.0,0.00176943636831,2.51822326229e-05,0.000263237309687,9.07763696481e-05,0.00170974110509,0.000498720632729,0.000172339355721,0.000175741317415,0.000371419351389,4.75152364239e-05,5.81368052965e-05,0.0,0.0,5.44599028159e-07,2.33283861412e-06,9.44197279906e-06,3.75043360479e-05,0.00027288618362,0.00029677922405,0.000556351973111,0.000203211820257,5.32630012412e-05,6.9424638821e-05,4.97803107509e-05,4.83748796067e-05,0.000325289425747,7.26151599709e-06,7.76988472657e-05,0.000222061835397,0.000219163974097,0.000240924186336,3.94831434613e-05,0.000105410536354,5.462266642e-05,0.000275507916967,0.000203150414946,0.000243979353831,3.7220797308e-05,0.000149931149582,9.21316723543e-06,7.39387749739e-05,1.93139213851e-05,1.90404483901e-05,0.0018719705359,8.96931710952e-06,0.00102837011962,0.000464911698688,3.34886844234e-05,5.49770890435e-05,6.53464492339e-05,5.84335223476e-05,4.80159760704e-05,2.67188696534e-05,0.000221348424794,3.18777869476e-05,6.46097085525e-05,0.000113247184743,0.000202221471792,0.000127657482841,0.000216168173548,8.94625958776e-07,0.0,0.0,0.0,0.000120165304665,3.70613575837e-05,2.73440485623e-05,0.000517176804696,0.00115985126133,0.000264934859754,1.0377906388e-05,0.000579047375101,1.48801741261e-05,0.000265549773821,0.0,4.67074551343e-06,5.14580307946e-06,4.16189562536e-06,0.000225279308404
