mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_reg_lambda,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
127.131505442,0.30417599678,0.881778815335,0.966671641924,0.85,{'reg_lambda': 0.85},2,0.892512366635,0.967476889372,0.860030511442,0.968396745017,0.890599575568,0.966345303584,0.872367705574,0.965710074634,0.893383917454,0.965429197012,3.90725102806,0.0179636066001,0.013336049182,0.00111347939907
127.529323435,0.307360553741,0.876450777625,0.966926701334,0.9,{'reg_lambda': 0.9},3,0.895003067252,0.96837923132,0.858772257495,0.967234624318,0.875479246784,0.966400900857,0.861848457736,0.966508880578,0.89115085886,0.966109869598,2.19810428001,0.049282307236,0.0147443652358,0.000815219520716
126.319344378,0.291951942444,0.875562981219,0.966402658217,0.95,{'reg_lambda': 0.95},4,0.900905246633,0.967595096006,0.848022962423,0.967785380077,0.888669697319,0.966377815127,0.847330213706,0.964913576256,0.892886786016,0.96534142362,1.0697436774,0.0257558292263,0.0231070224506,0.00115568410532
107.174180841,0.175695180893,0.883402883177,0.966279752384,0.99,{'reg_lambda': 0.99},1,0.899470610194,0.966872038208,0.854107608986,0.967395177678,0.892605753252,0.966229582643,0.868457435621,0.964987439374,0.902373007832,0.965914524017,9.43835162088,0.0935951175314,0.0188907903015,0.000824737262937
