mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_l1_ratio,param_selection,param_tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.556539821625,0.0556069850922,0.834432663706,0.889366251054,0.01,0.9,cyclic,1e-07,"{'alpha': 0.01, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.9}",11,0.885732955861,0.884625993661,0.845545721816,0.890857059231,0.842164282246,0.887910909841,0.875376043039,0.885291866497,0.723129097119,0.898145426039,0.100404768112,0.042334703741,0.0580793929171,0.0049088713601
0.187856817245,0.0487771511078,0.834432664591,0.889366249885,0.01,0.9,random,0.0001,"{'alpha': 0.01, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.9}",10,0.885732952065,0.884625990699,0.845545723009,0.890857059632,0.842164292308,0.887910904229,0.875376044551,0.885291866612,0.723129092586,0.898145428251,0.0621339213827,0.0283017753485,0.0580793945065,0.00490887306164
0.35424079895,0.0574906349182,0.834432663639,0.889366250754,0.01,0.9,random,1e-07,"{'alpha': 0.01, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.9}",12,0.885732956416,0.884625993988,0.845545721163,0.890857058598,0.842164280911,0.88791090919,0.875376042604,0.885291866771,0.723129098654,0.898145425222,0.0936882486108,0.0522407202547,0.0580793923061,0.00490887095961
0.656206178665,0.0503280162811,0.839625801577,0.911595163185,0.01,0.95,cyclic,0.0001,"{'alpha': 0.01, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.95}",4,0.886173961741,0.907894860955,0.851321927349,0.913666341641,0.857071025182,0.9123112194,0.887032906989,0.908009946218,0.716328344257,0.916093447711,0.175040159723,0.0419062901759,0.0633053991301,0.00321194949111
0.847344064713,0.0549714565277,0.839625814984,0.911595140952,0.01,0.95,cyclic,1e-07,"{'alpha': 0.01, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.95}",1,0.886173954111,0.907894828091,0.85132191169,0.913666313394,0.857070972614,0.912311189048,0.887032904568,0.908009957957,0.716328489745,0.91609341627,0.187339592552,0.0437469254492,0.0633053375764,0.00321194063989
0.302936506271,0.0395680904388,0.839625808915,0.911595145278,0.01,0.95,random,0.0001,"{'alpha': 0.01, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.95}",3,0.886173926575,0.907894832747,0.851321924474,0.913666325772,0.857070980307,0.912311184685,0.887032905455,0.908009965179,0.716328465582,0.916093418008,0.0784655285357,0.0205898559975,0.0633053439471,0.0032119398436
0.317397212982,0.0699418067932,0.839625814566,0.91159514033,0.01,0.95,random,1e-07,"{'alpha': 0.01, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.95}",2,0.886173954339,0.907894827427,0.851321910819,0.913666312907,0.857070971738,0.912311188358,0.887032903306,0.908009957282,0.716328490436,0.916093415675,0.131291512203,0.0188110040604,0.0633053370718,0.00321194068335
0.980943202972,0.0450963973999,0.828586177759,0.933244419938,0.01,0.99,cyclic,0.0001,"{'alpha': 0.01, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.99}",16,0.868368077969,0.930207524171,0.845478898009,0.936142202519,0.849328937525,0.937752130342,0.89366493036,0.930229790889,0.685894615206,0.931890451767,0.0550576497273,0.0189350438171,0.0732990307552,0.00312603745924
1.17486720085,0.0403683185577,0.828586219051,0.933244376665,0.01,0.99,cyclic,1e-07,"{'alpha': 0.01, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.99}",15,0.868368021854,0.930207477905,0.845478897446,0.936142158134,0.849328962899,0.937752084232,0.893664795024,0.93022974772,0.685894988785,0.931890415334,0.0978735821981,0.0191383645725,0.073298856812,0.00312603640405
0.54851360321,0.0477090358734,0.828586220779,0.933244380094,0.01,0.99,random,0.0001,"{'alpha': 0.01, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.99}",13,0.868367955949,0.930207476009,0.845478887585,0.936142167814,0.849328925486,0.937752092322,0.89366480035,0.930229742662,0.685895105551,0.931890421662,0.173753791344,0.0151008229283,0.0732988026182,0.00312604132764
0.704986667633,0.0258197307587,0.828586219513,0.933244376543,0.01,0.99,random,1e-07,"{'alpha': 0.01, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.99}",14,0.868368020937,0.930207477384,0.845478896259,0.936142159589,0.849328963887,0.937752083682,0.893664795508,0.930229747205,0.68589499174,0.931890414856,0.0897905500615,0.0183304900118,0.0732988556503,0.00312603675717
38.4661776066,0.0310122013092,0.794296107077,0.939196938161,0.01,1,cyclic,0.0001,"{'alpha': 0.01, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 1}",83,0.857765130476,0.935819732053,0.817254200815,0.942606049827,0.752508383349,0.94576308659,0.890519255379,0.936255135948,0.653135540822,0.935540686386,1.02786345854,0.0232921564615,0.0842064264771,0.00419914862653
24.8922922134,0.00980916023254,0.794296107077,0.939196938161,0.01,1,cyclic,1e-07,"{'alpha': 0.01, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 1}",83,0.857765130476,0.935819732053,0.817254200815,0.942606049827,0.752508383349,0.94576308659,0.890519255379,0.936255135948,0.653135540822,0.935540686386,0.633089301434,0.00974420858243,0.0842064264771,0.00419914862653
37.6781122684,0.0434614181519,0.802313399618,0.939196934396,0.01,1,random,0.0001,"{'alpha': 0.01, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 1}",74,0.852921767826,0.935819704085,0.823475266143,0.942606045909,0.804483200503,0.945763074462,0.890500840391,0.936255173816,0.639938439661,0.93554067371,3.02591748828,0.0187422436225,0.0861574999293,0.0041991455977
30.0745738029,0.0583730220795,0.80345220471,0.939196932345,0.01,1,random,1e-07,"{'alpha': 0.01, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 1}",71,0.852921767826,0.935819704085,0.81609234471,0.942606035853,0.804483200503,0.945763074462,0.890502165337,0.936255137285,0.653047373783,0.935540710037,5.13939460685,0.0293482381657,0.0809582246047,0.00419914275738
0.0887345790863,0.0164404392242,0.220885155957,0.22617941975,0.080714285714285711,0.1,cyclic,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.1}",254,0.242180567549,0.223317771617,0.229960600363,0.222881904809,0.19854157969,0.224712721544,0.224988774772,0.225674138599,0.208649530319,0.234310562179,0.028179488714,0.00435461056429,0.0155037669848,0.00418532256111
0.134919214249,0.0222539901733,0.22088515436,0.226179418172,0.080714285714285711,0.1,cyclic,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.1}",256,0.242180565907,0.223317770094,0.229960598813,0.222881903361,0.19854157827,0.224712720006,0.224988772948,0.225674136907,0.208649528774,0.234310560491,0.0382197278889,0.0187811493089,0.0155037669069,0.00418532248999
0.234979581833,0.0325095653534,0.220885157648,0.226179421123,0.080714285714285711,0.1,random,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.1}",253,0.242180565675,0.223317769868,0.229960612941,0.222881915483,0.198541580482,0.224712722549,0.224988772923,0.225674136889,0.208649529104,0.234310560824,0.0526604363852,0.0104790656312,0.0155037678106,0.0041853205622
0.224551820755,0.0615846157074,0.220885154405,0.226179418221,0.080714285714285711,0.1,random,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.1}",255,0.242180565952,0.223317770136,0.229960598838,0.222881903404,0.198541578297,0.224712720036,0.22498877305,0.225674137016,0.208649528799,0.234310560515,0.0917608379578,0.0239498906808,0.0155037669159,0.00418532248202
0.0975232124329,0.0278364181519,0.336323393331,0.34267479565,0.080714285714285711,0.5,cyclic,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.5}",209,0.365993880814,0.338443049215,0.348852631489,0.338455973305,0.304397979897,0.340464171569,0.347814625687,0.341518460929,0.314412332473,0.354492323234,0.0289269461466,0.0238678855117,0.0231023410827,0.00602634328408
0.162716960907,0.0713995933533,0.336323376289,0.342674779167,0.080714285714285711,0.5,cyclic,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.5}",212,0.36599386409,0.338443033092,0.348852613012,0.338455956781,0.304397963018,0.340464154716,0.347814609011,0.341518443826,0.31441231602,0.354492307422,0.045975129373,0.0370645212641,0.0231023408886,0.00602634355336
0.220036792755,0.0331503868103,0.336323376319,0.342674779401,0.080714285714285711,0.5,random,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.5}",211,0.365993865195,0.338443034117,0.348852613646,0.338455957764,0.304397960651,0.340464152278,0.347814608571,0.341518443632,0.314412317233,0.354492309212,0.092226450279,0.0173998471195,0.0231023416216,0.00602634415984
0.19027094841,0.0671640396118,0.336323376691,0.34267477958,0.080714285714285711,0.5,random,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.5}",210,0.365993864389,0.338443033386,0.348852613386,0.338455957131,0.304397963545,0.340464155287,0.347814609396,0.341518444189,0.314412316449,0.354492307905,0.0792289715976,0.0344492707622,0.0231023408177,0.00602634359645
0.0729999542236,0.0125515937805,0.452228988238,0.460167770516,0.080714285714285711,0.7,cyclic,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.7}",177,0.489718797153,0.454641546431,0.468110872258,0.455675885921,0.413429578151,0.457190928398,0.470441320136,0.458104353003,0.419260333174,0.475226138829,0.0156172357104,0.0099633329044,0.0302692350659,0.00762351515925
0.218529558182,0.0627083778381,0.452228855173,0.460167639324,0.080714285714285711,0.7,cyclic,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.7}",180,0.489718662771,0.45464141971,0.468110742219,0.455675764872,0.413429451746,0.457190800223,0.47044117049,0.458104213911,0.419260208311,0.475225997902,0.0738113937404,0.0291628601755,0.0302692295751,0.00762350966195
0.186903429031,0.0480097770691,0.452228858699,0.460167644246,0.080714285714285711,0.7,random,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.7}",178,0.489718665543,0.454641422063,0.468110738615,0.455675761816,0.41342945277,0.457190801224,0.470441177151,0.458104222337,0.419260219119,0.47522601379,0.0813337634827,0.0437143861365,0.0302692280714,0.00762351542351
0.242922592163,0.0343974113464,0.452228855208,0.460167639353,0.080714285714285711,0.7,random,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.7}",179,0.489718662499,0.454641419455,0.468110741961,0.455675764604,0.413429451546,0.457190800023,0.47044117047,0.458104213812,0.419260209238,0.475225998872,0.0878312087146,0.0315036152668,0.0302692293276,0.00762351013471
0.183190822601,0.0576029777527,0.677392294169,0.692789356033,0.080714285714285711,0.9,cyclic,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.9}",136,0.727751041094,0.685294304829,0.696882133872,0.69019757581,0.640025697672,0.688365307026,0.706337679423,0.688498064689,0.615724061589,0.71159152781,0.0697350343761,0.0348976002814,0.0423098924389,0.00953312301217
0.297488546371,0.0427926540375,0.677392302977,0.692789365836,0.080714285714285711,0.9,cyclic,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.9}",135,0.727751049336,0.685294313931,0.696882133804,0.690197580313,0.640025701191,0.688365313512,0.706337704446,0.688498078938,0.615724068945,0.711591542486,0.0972370524787,0.026229966809,0.0423098950557,0.00953312524024
0.248317623138,0.0422788619995,0.677392327643,0.692789397528,0.080714285714285711,0.9,random,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.9}",133,0.727751101371,0.68529436421,0.696882208269,0.690197664007,0.640025707802,0.688365322603,0.706337686776,0.688498056509,0.615724076566,0.711591580309,0.0975173609698,0.0191508829784,0.0423099085437,0.00953312887882
0.311677408218,0.0716049671173,0.677392305737,0.692789368563,0.080714285714285711,0.9,random,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.9}",134,0.72775105233,0.685294316799,0.69688213649,0.690197582845,0.64002570402,0.688365315849,0.706337707578,0.688498081778,0.615724071105,0.711591545545,0.076463724323,0.0353053406908,0.042309895318,0.00953312538591
0.281386041641,0.019450378418,0.765610049644,0.790320803961,0.080714285714285711,0.95,cyclic,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.95}",97,0.819613717572,0.782938562601,0.782664729308,0.789595356397,0.741458145872,0.785896695388,0.798362776285,0.785426060478,0.685705850398,0.807747344944,0.0415149352494,0.0124875241705,0.0474205567983,0.00896927357953
0.318211221695,0.0639721870422,0.765609762955,0.790320516256,0.080714285714285711,0.95,cyclic,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.95}",100,0.819613502176,0.78293831476,0.782664340129,0.789594985841,0.74145782164,0.785896464391,0.798362395686,0.785425775912,0.685705726466,0.807747040376,0.0817290392079,0.0202440864024,0.0474205017731,0.0089692558684
0.197122240067,0.0694889545441,0.76560976651,0.79032051785,0.080714285714285711,0.95,random,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.95}",98,0.819613498369,0.782938303284,0.782664328771,0.789594981932,0.741457824614,0.785896466758,0.798362416426,0.785425784758,0.685705735768,0.807747052517,0.0785204370212,0.0250547808741,0.0474204995138,0.00896926133946
0.247256565094,0.0456753730774,0.76560976383,0.790320517034,0.080714285714285711,0.95,random,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.95}",99,0.819613503058,0.782938315441,0.782664341588,0.789594986581,0.74145782339,0.785896465629,0.798362395782,0.785425776448,0.685705726652,0.807747041072,0.0921014483977,0.0194382952688,0.0474205018524,0.00896925583414
0.461042976379,0.0291421890259,0.837275480561,0.897477292204,0.080714285714285711,0.99,cyclic,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.99}",5,0.887191698868,0.893119150896,0.848282986212,0.899166529666,0.848639035846,0.896682413184,0.880017609559,0.89357210059,0.722035990515,0.904846266686,0.12376941297,0.0141904734873,0.0597216308637,0.00429024609978
0.441399002075,0.0499700069427,0.837275429916,0.897477157761,0.080714285714285711,0.99,cyclic,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.99}",6,0.887191568786,0.893119011654,0.848282829974,0.899166413385,0.848638838577,0.896682278798,0.880017432124,0.89357197017,0.722036398952,0.904846114799,0.151751623227,0.0135664010099,0.0597214130358,0.00429024177798
0.252527809143,0.0461791992188,0.837275351864,0.897477130866,0.080714285714285711,0.99,random,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.99}",8,0.887191268151,0.893118923977,0.84828272145,0.899166395239,0.848638728253,0.89668225318,0.880017404445,0.893571955845,0.722036556724,0.904846126088,0.0898034915146,0.0315503899531,0.059721289715,0.00429026559702
0.284141206741,0.0505338191986,0.837275428804,0.897477156138,0.080714285714285711,0.99,random,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.99}",7,0.887191566967,0.893119009837,0.848282826245,0.899166412373,0.848638836992,0.896682277174,0.880017430076,0.893571968393,0.722036402584,0.904846112911,0.108953002371,0.0133614015949,0.0597214108404,0.00429024180274
13.0974194527,0.022748374939,0.796245946816,0.939184976381,0.080714285714285711,1,cyclic,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 1}",81,0.857672652528,0.935809689347,0.817647535492,0.942596942305,0.760331924939,0.945746025064,0.890643741012,0.936245268388,0.6546482653,0.935526956799,7.12888197746,0.0143437760632,0.0830048273391,0.00419772376883
27.2307870388,0.0214124202728,0.796219054021,0.939185150223,0.080714285714285711,1,cyclic,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 1}",82,0.857670910279,0.935809990439,0.81764731714,0.942596959333,0.760305711028,0.945746128476,0.890620172603,0.936245307554,0.654565365543,0.935527365314,1.68750062278,0.0153364668476,0.0830297160746,0.00419763376133
22.4405497551,0.0154318809509,0.806306533273,0.939184978389,0.080714285714285711,1,random,0.0001,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 1}",62,0.856694960421,0.935809951791,0.828216903411,0.942596902063,0.801183283117,0.945745235651,0.890624725023,0.936245370704,0.654563488195,0.935527431737,9.27386445833,0.0157578367804,0.0814192942672,0.00419733114928
28.4394494534,0.0352570056915,0.804850070596,0.939185084942,0.080714285714285711,1,random,1e-07,"{'alpha': 0.080714285714285711, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 1}",68,0.857347702164,0.935809549693,0.822816308272,0.942596956587,0.798620638926,0.945746155111,0.890623388822,0.936245324099,0.654599335938,0.935527439218,0.477970268664,0.013310184357,0.0812588663138,0.00419769732491
0.0670897960663,0.0125311374664,0.130500907886,0.135185060787,0.15142857142857144,0.1,cyclic,0.0001,"{'alpha': 0.15142857142857144, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.1}",296,0.144907621634,0.133444021677,0.13694024649,0.132994679542,0.117051728909,0.134299801608,0.128397142434,0.135004753147,0.125135917024,0.140182047964,0.016939335876,0.00471175135088,0.00962629176695,0.00259287726999
0.0704905509949,0.0128600120544,0.130500908031,0.135185060936,0.15142857142857144,0.1,cyclic,1e-07,"{'alpha': 0.15142857142857144, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.1}",294,0.144907621796,0.133444021817,0.1369402466,0.132994679656,0.117051729023,0.134299801743,0.128397142628,0.135004753306,0.12513591717,0.140182048159,0.0197777262708,0.00674728102287,0.0096262917739,0.00259287729579
0.110466957092,0.0224860191345,0.130500909478,0.135185062389,0.15142857142857144,0.1,random,0.0001,"{'alpha': 0.15142857142857144, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.1}",293,0.144907625179,0.133444024659,0.136940249479,0.132994682442,0.117051729442,0.134299802235,0.128397143519,0.135004754101,0.125135916821,0.140182048508,0.012682030438,0.000422086152121,0.00962629305751,0.00259287653321
0.107764196396,0.01798787117,0.130500908028,0.13518506093,0.15142857142857144,0.1,random,1e-07,"{'alpha': 0.15142857142857144, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.1}",295,0.144907621792,0.133444021811,0.136940246672,0.132994679725,0.117051729008,0.134299801726,0.128397142584,0.135004753255,0.125135917146,0.140182048132,0.0248304655993,0.0152303678607,0.00962629179115,0.00259287727654
0.0827444076538,0.0153160095215,0.213815533942,0.21905580427,0.15142857142857144,0.5,cyclic,0.0001,"{'alpha': 0.15142857142857144, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.5}",260,0.234582028724,0.216280448355,0.222681029302,0.215833176747,0.192127788378,0.217633756497,0.217447472597,0.218582152901,0.202137171434,0.226949486851,0.0135228672006,0.00627203151059,0.0150331450132,0.00406558037159
0.0662547588348,0.0149876117706,0.213815558745,0.219055828926,0.15142857142857144,0.5,cyclic,1e-07,"{'alpha': 0.15142857142857144, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.5}",259,0.23458205469,0.216280472177,0.222681052911,0.215833199084,0.192127810091,0.217633780386,0.217447501456,0.218582179061,0.202137195298,0.226949513921,0.00402423622882,0.00701852387668,0.015033146426,0.00406558180879
0.0769817829132,0.0122020244598,0.213815562209,0.219055834992,0.15142857142857144,0.5,random,0.0001,"{'alpha': 0.15142857142857144, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.5}",257,0.234582059693,0.216280476293,0.22268104427,0.215833190774,0.192127829117,0.217633810747,0.217447502554,0.218582182178,0.202137196168,0.226949514966,0.0150448171929,0.0097478141487,0.0150331412257,0.00406558077381
0.0804123878479,0.0143639564514,0.213815559789,0.219055830268,0.15142857142857144,0.5,random,1e-07,"{'alpha': 0.15142857142857144, 'selection': 'random', 'tol': 1e-07, 'l1_ratio': 0.5}",258,0.234582054626,0.216280472127,0.222681054252,0.215833200269,0.192127813778,0.217633785743,0.217447501717,0.218582179274,0.202137195298,0.226949513928,0.0133128040956,0.00730364453131,0.0150331455168,0.00406558125101
0.067125415802,0.00904831886292,0.310988124973,0.317072020734,0.15142857142857144,0.7,cyclic,0.0001,"{'alpha': 0.15142857142857144, 'selection': 'cyclic', 'tol': 0.0001, 'l1_ratio': 0.7}",221,0.338866401193,0.313134938328,0.322758309913,0.313003705887,0.280964963761,0.315024540491,0.320915316984,0.31608135461,0.291298914184,0.328115564351,0.0098253640638,0.00375559737613,0.0214630875004,0.00564243305505
0.0818210124969,0.0193283557892,0.310988109822,0.317072005897,0.15142857142857144,0.7,cyclic,1e-07,"{'alpha': 0.15142857142857144, 'selection': 'cyclic', 'tol': 1e-07, 'l1_ratio': 0.7}",224,0.338866385942,0.313134923911,0.322758294433,0.313003691707,0.280964949523,0.315024525719,0.320915300763,0.31608133896,0.291298899619,0.328115549188,0.0120913674089,0.0122539429616,0.0214630869765,0.00564243279768
0.0961421966553,0.0166087627411,0.310988110619,0.317072006517,0.15142857142857144,0.7,random,0.0001,"{'alpha': 0.15142857142857144, 'selection': 'random', 'tol': 0.0001, 'l1_ratio': 0.7}",222,0.338866387891,0.313134925349,0.322758295739,0.31300369279,0.280964959019,0.315024535189,0.320915304447,0.316081344893,0.29129888716,0.328115534363,0.0116708589593,0.0116306323367,0.0214630875976,0.00564242574233
