mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_child_weight,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.302708673477,0.00352354049683,-783051896.411,-91480205.4587,4,6,"{'max_depth': 4, 'min_child_weight': 6}",44,-601550082.314,-98652434.3998,-1089320349.62,-98041426.5965,-864860826.324,-77106585.5927,-360779895.782,-97360851.9449,-998748328.012,-86239728.7596,0.00158043803149,2.27223788318e-05,267684354.45,8522159.79648
0.30369477272,0.00351319313049,-754789645.678,-102041427.037,4,7,"{'max_depth': 4, 'min_child_weight': 7}",21,-540975346.793,-105576010.585,-1141514905.84,-110983054.547,-757524863.663,-87996200.6705,-419207784.99,-110312620.188,-914725327.102,-95339249.1961,0.00124616859938,3.86933889152e-05,258253778.323,8978264.76585
0.303039598465,0.00351099967957,-732604502.125,-109800575.254,4,8,"{'max_depth': 4, 'min_child_weight': 8}",10,-543841694.042,-120266013.357,-1018491025.13,-115633210.227,-801638764.916,-94085089.038,-370659411.047,-116111959.317,-928391615.492,-102906604.332,0.00105543980871,2.77711696672e-05,241439464.009,9776317.67379
0.358555984497,0.00420441627502,-758622402.99,-118766808.655,4,9,"{'max_depth': 4, 'min_child_weight': 9}",25,-532681840.485,-127633860.457,-981009081.144,-124336622.803,-883266604.823,-102580399.114,-391910922.896,-121697191.987,-1004243565.6,-117585968.915,0.0324701568085,0.000372039052315,249338410.443,8736461.7562
0.475831365585,0.00456686019897,-757259891.457,-21426376.5584,5,1,"{'max_depth': 5, 'min_child_weight': 1}",23,-630579899.974,-22579387.2987,-1055411717.11,-21540798.1576,-887253988.61,-21760239.5381,-495114682.135,-20028806.8076,-717939169.458,-21222650.9902,0.00236107011471,2.33608358878e-05,196013788.61,830505.373168
0.493362140656,0.00457901954651,-751334406.948,-23098356.9841,5,2,"{'max_depth': 5, 'min_child_weight': 2}",20,-568824200.558,-22668605.9551,-917780703.964,-23859442.619,-854546570.318,-21917161.2397,-531219588.175,-22463588.0037,-884300971.724,-24582987.1031,0.018491372972,3.26500816981e-05,166010684.407,976342.043125
0.501578235626,0.004545545578,-721331921.419,-28529989.6247,5,3,"{'max_depth': 5, 'min_child_weight': 3}",7,-554972768.507,-29564597.6277,-985956556.015,-32708964.4366,-831646186.016,-23691305.3136,-445012878.112,-25480804.1079,-789071218.448,-31204276.6376,0.0536269353532,4.24343814345e-05,195351799.593,3417497.72215
0.468967580795,0.00450043678284,-721067383.894,-36099175.8326,5,4,"{'max_depth': 5, 'min_child_weight': 4}",6,-534887828.413,-37602156.4461,-1022747613.09,-42201153.2634,-777385841.217,-30881539.0526,-384397759.066,-32740127.9511,-885917877.685,-37070902.45,0.00176287373626,9.91018594028e-06,232106733.115,3973519.04859
0.402179813385,0.00376219749451,-745058070.163,-45086345.844,5,5,"{'max_depth': 5, 'min_child_weight': 5}",17,-585289112.652,-48356296.6626,-1131726958.17,-49305109.7306,-739166042.97,-41529954.624,-361757908.509,-41605229.0818,-907350328.516,-44635139.1209,0.0352913230212,0.000356441673179,263943727.247,3269869.32506
0.450167036057,0.00406203269958,-765739417.376,-53105141.3978,5,6,"{'max_depth': 5, 'min_child_weight': 6}",31,-525767040.106,-60765897.0977,-1212228997.31,-59215562.1072,-785462480.603,-40846679.0629,-382022776.826,-53580172.1189,-923215792.038,-51117396.6025,0.139597360752,0.000969063928832,293041278.62,7077727.05767
0.367424201965,0.00357823371887,-765721352.533,-62382970.2382,5,7,"{'max_depth': 5, 'min_child_weight': 7}",30,-547285578.095,-70127201.1661,-1255016489.92,-65204885.835,-792446462.635,-51711682.443,-372061579.601,-62007202.8686,-861796652.412,-62863878.8784,0.00190441384075,2.44666256416e-05,300678110.48,6036309.76252
0.366639757156,0.00354580879211,-732251730.99,-71929121.6916,5,8,"{'max_depth': 5, 'min_child_weight': 8}",9,-509518880.569,-75893918.9441,-1094615019.42,-78811006.8466,-827306432.086,-61865812.3923,-401989803.487,-73035512.2316,-827828519.388,-70039358.0433,0.00169480280944,3.03739655471e-05,248258065.286,5816278.21322
0.387419176102,0.00374979972839,-782027985.123,-80940217.3266,5,9,"{'max_depth': 5, 'min_child_weight': 9}",43,-573939009.659,-88399413.6931,-1105414188.15,-81983309.6147,-871356327.024,-63089580.5055,-396137898.18,-88202756.4695,-963292502.607,-83026026.3505,0.00585777776859,0.000409885360323,259856573.972,9300193.1266
0.458584022522,0.00397500991821,-800345617.484,-6696731.61873,6,1,"{'max_depth': 6, 'min_child_weight': 1}",55,-641375769.586,-7057833.53905,-1051128679.76,-6951371.45464,-952995064.626,-6360930.77221,-551697192.351,-6753517.83966,-804531381.101,-6360004.48808,0.0145456897883,0.000385802240871,186176781.858,291413.138625
0.446748495102,0.00375237464905,-770651589.224,-8785175.04424,6,2,"{'max_depth': 6, 'min_child_weight': 2}",34,-565477220.232,-7499997.16158,-967071253.88,-9166765.33963,-861961626.302,-8495116.13801,-590918242.907,-7980144.35592,-867829602.799,-10783852.2261,0.00154368010427,4.65854529339e-05,161717266.442,1142297.01908
0.443922948837,0.0037070274353,-708071125.972,-13015702.6561,6,3,"{'max_depth': 6, 'min_child_weight': 3}",4,-511092379.264,-11129368.3095,-989212776.334,-16494830.6063,-813198345.846,-11293788.9795,-442473149.459,-11056780.4338,-784378978.958,-15103744.9513,0.00248606918449,2.28248156092e-05,202612023.403,2316241.44554
0.441946029663,0.0037127494812,-726183606.606,-19650252.9021,6,4,"{'max_depth': 6, 'min_child_weight': 4}",8,-542644512.249,-19625037.3265,-1108990908.24,-20928116.8044,-791970366.793,-16423314.5543,-417636859.563,-17924894.9919,-769675386.184,-23349900.8337,0.00155231403372,1.2783861035e-05,237338811.475,2396287.03683
0.439427423477,0.00365538597107,-765636587.812,-28591768.2314,6,5,"{'max_depth': 6, 'min_child_weight': 5}",29,-601755028.762,-28673667.7541,-1183396167.14,-31187376.672,-770568772.554,-26533523.7913,-381862489.783,-27265337.6321,-890600480.818,-29298935.3077,0.00231307112789,1.54361254674e-05,269927060.829,1627253.1636
