,test-rmse-mean,test-rmse-std,train-rmse-mean,train-rmse-std
91,86456.3359376,5320.22339449,84832.1484372,936.109601863
92,85731.9812502,5285.40982251,84094.6234374,935.944762606
93,85020.9828126,5261.80806126,83349.13125,925.947990435
94,84314.7359376,5240.232401,82616.4562498,914.228098757
95,83609.7187498,5209.9639273,81884.2640626,902.973160335
96,82915.0359372,5195.78523681,81160.05,895.653140403
97,82234.9046876,5182.61657553,80444.2296876,882.324428214
98,81583.2859376,5157.30595009,79750.0359376,885.760836414
99,80904.9828126,5136.66677757,79046.0921876,878.876177836
100,80249.6296874,5122.42051261,78352.9937498,871.485430984
101,79596.69375,5096.30229352,77668.896875,864.117872293
102,78978.9999998,5067.70393806,76995.2374998,866.828571798
103,78347.8359378,5050.88919697,76322.890625,864.006396565
104,77729.66875,5034.36956977,75663.5203126,856.946657435
105,77111.425,5019.95023736,75006.5531248,853.959411078
106,76498.9812502,4994.71000847,74356.8875002,844.67726297
107,75876.7562502,4968.04812544,73710.9624996,833.344093025
108,75272.1859374,4962.19781225,73074.7656248,822.076056558
109,74683.7343748,4950.01855513,72451.9484374,819.374882374
110,74093.6109376,4937.64978721,71831.3078124,805.45039719
111,73509.7828126,4935.18701028,71214.3109376,802.29790149
112,72937.6640624,4918.29064122,70602.3109378,796.253050731
113,72355.459375,4914.40258572,69994.0859376,787.749866295
114,71801.6570314,4912.20471781,69397.7968752,781.264554139
115,71257.7968748,4905.3271955,68807.5734374,772.99431519
116,70697.0484376,4881.98507958,68232.1281248,765.044483846
117,70158.8968748,4879.6510859,67657.2000002,754.390956151
118,69624.5070312,4846.05839745,67080.578125,754.200372355
119,69107.7921876,4833.89586378,66512.675,749.191724523
120,68574.5640626,4823.71963049,65944.146875,748.345746009
121,68053.7210938,4815.68255353,65391.0945314,740.407765616
122,67545.2703126,4806.21121889,64836.5289062,731.322409362
123,67022.6835938,4795.19043437,64286.4429688,724.057194528
124,66521.7796876,4780.33652961,63741.1132812,718.364557432
125,66018.364844,4756.05366247,63199.840625,715.308063671
126,65530.4132814,4752.0792425,62668.5468752,708.704879749
127,65048.3875002,4745.77886245,62146.36875,699.246848624
128,64581.5460936,4734.45059833,61623.1804688,695.908491708
129,64098.7703124,4712.8434895,61108.9914064,688.204120335
130,63627.8765624,4706.78364416,60603.94375,676.342635741
131,63153.2492188,4698.41956443,60101.3609374,661.208508235
132,62682.5210936,4679.95936602,59602.0140626,656.311716295
133,62209.3148436,4663.21606615,59097.8929688,650.399423921
134,61766.446875,4660.11599272,58606.1749998,646.76060447
135,61318.4601562,4644.24459853,58120.0921876,639.422179038
136,60871.6148436,4637.9616368,57645.4023438,634.863012928
137,60441.8445314,4627.08473081,57172.5203126,631.369567824
138,60012.603125,4614.12711394,56700.4687502,631.03798972
139,59571.3851562,4608.54354005,56228.4664066,623.466687705
140,59128.7023438,4589.18843701,55760.7023438,623.651887229
141,58699.6859374,4565.67543173,55305.667969,625.169629569
142,58280.6617188,4561.28047948,54848.5265624,620.773188223
143,57883.0296874,4549.69702964,54403.8609376,614.948757645
144,57479.6078124,4546.2691201,53954.984375,609.767904049
145,57063.121875,4539.86926315,53504.8898438,603.717307582
146,56673.5437502,4520.29624842,53065.9734372,603.757720141
147,56281.4476562,4510.65213413,52637.0304688,600.48976658
148,55900.0070312,4500.91233033,52214.8843748,597.399005652
149,55526.4789062,4497.900548,51802.1234376,591.7380333
150,55153.5648438,4497.21738498,51386.8273438,587.321801051
151,54779.2867188,4478.02278814,50968.6320314,581.322064959
152,54419.310156,4475.11638563,50562.4953124,579.001594931
153,54056.2054688,4451.35089827,50151.9007814,579.403639286
154,53692.1242188,4432.02832454,49744.1101562,576.159802751
155,53326.8226564,4423.64840472,49346.5968748,569.996875149
156,52969.9757812,4411.72155096,48949.3953124,564.75405528
157,52626.8445314,4398.97463173,48566.8851562,557.999811173
158,52297.3476564,4401.13502549,48179.9851564,540.881649126
159,51954.9492188,4374.42816796,47795.5664064,537.091236737
160,51614.6414062,4356.95047176,47417.5320314,531.616009909
161,51286.3484374,4350.75495727,47047.284375,528.76682521
162,50974.6796876,4354.50467132,46675.465625,526.313182968
163,50664.1648438,4350.4166841,46312.1156252,521.468453837
164,50353.4171874,4349.48862461,45950.1789062,519.851803143
165,50036.9234376,4336.96008387,45593.8117186,516.737873888
166,49716.8617186,4323.87863579,45236.833594,511.690631688
167,49411.9843752,4311.48020168,44886.8671872,514.012463639
168,49100.6812502,4290.66519959,44535.4203124,512.685851399
169,48782.6499998,4271.49017494,44189.5648438,504.616785146
170,48487.4265626,4258.90537639,43845.3906248,500.781942972
171,48200.1171878,4253.20189129,43509.5992188,500.13931301
172,47917.9476562,4243.42919484,43171.6710936,495.586283643
173,47631.8359374,4228.49279613,42841.7921876,490.371902764
174,47356.8718748,4228.59812409,42515.2992186,485.037632736
175,47070.5148436,4220.41791477,42187.9351562,479.904607808
176,46776.3804688,4221.95993266,41863.2304688,474.677015381
177,46497.6179688,4216.02592006,41547.1742188,476.638018924
178,46221.7507814,4205.28190232,41235.3460936,478.893487199
179,45969.0828126,4200.36458696,40926.9890624,474.381181089
180,45705.815625,4196.6472434,40618.7898438,464.602648874
181,45452.3484374,4179.49856249,40317.6351562,465.579896244
182,45209.9640626,4158.70802721,40014.709375,466.385913879
183,44963.4335938,4157.47592373,39717.00625,459.052358386
184,44728.4359374,4156.23255912,39426.9539062,452.008961591
185,44471.8500002,4142.59340389,39129.7093748,452.308761312
186,44227.6921874,4136.22755419,38842.921875,440.1623287
187,43979.5570312,4137.02487902,38557.63125,441.348296986
188,43736.960156,4124.27696264,38271.5734376,439.940583413
189,43502.6703128,4110.48767895,37989.7242188,436.33404204
190,43277.0007814,4109.90460812,37713.8648436,428.999513989
191,43050.2375,4102.45142307,37440.9859374,423.572686346
192,42832.9304686,4102.92244489,37174.6429688,417.475519543
193,42610.288281,4098.39052018,36906.2156252,411.338864664
194,42389.4328126,4104.36451103,36639.8359376,412.383614012
195,42188.8046874,4096.45940729,36371.1148436,409.380822656
196,41967.9726562,4083.7159549,36110.0523438,410.581982044
197,41767.3351562,4080.39141289,35846.228125,407.195610705
198,41561.2882814,4073.63301199,35593.3882812,401.917297629
199,41358.5695316,4059.43490978,35340.1140624,396.757742258
200,41159.78125,4052.79482941,35085.8242188,395.155321054
201,40963.2945312,4048.18107235,34835.3664064,390.38011394
202,40777.771875,4047.84451001,34592.3296876,388.022556161
203,40582.1570312,4050.97480387,34352.5617186,384.324839531
204,40385.4843748,4051.19133118,34108.990625,379.718686359
205,40196.015625,4041.60881022,33868.5374998,376.361330966
206,40011.4796874,4038.81357489,33639.9664062,372.723630282
207,39823.3726564,4033.79901924,33405.9523438,378.516057309
208,39641.3945312,4030.7813243,33176.20625,375.711889115
209,39457.665625,4026.46404872,32947.3171874,375.424908712
210,39277.4968752,4019.19764264,32726.0367188,374.790227497
211,39083.8460938,4000.3011687,32499.6089844,373.92026535
212,38903.1695312,3998.18164433,32275.6363282,371.129861781
213,38732.1335936,3984.72849578,32057.3890626,369.927644885
214,38549.6273438,3976.79877417,31837.0144532,370.885045466
215,38378.1703124,3967.29631555,31619.075,374.151872286
216,38203.2066406,3965.38121883,31407.7914062,370.806437032
217,38031.286328,3955.18389074,31199.8414062,374.096530788
218,37872.9167968,3952.21397097,30996.5214844,372.792125775
219,37720.5410156,3937.49635219,30790.2628906,370.79409144
220,37564.761719,3933.95900461,30578.6851562,373.008232314
221,37427.3640624,3940.23850044,30380.3464844,371.556756622
222,37273.0941406,3939.44223256,30172.1835938,367.611640266
223,37129.0941408,3938.85779849,29977.5472656,365.15079
224,36985.5285158,3941.73271788,29782.8382812,363.87309439
225,36842.2972656,3941.05171179,29585.0128906,358.895218923
226,36705.2437502,3941.74613621,29397.386328,350.181065396
227,36572.7371094,3938.95658674,29202.4695312,348.740119046
228,36425.0335936,3930.00222888,29016.278125,345.286561202
229,36281.0859374,3925.08133687,28826.5941406,346.322446903
230,36139.7632812,3914.47532163,28643.8156248,347.434651087
231,36014.1878904,3914.04799435,28461.4031248,348.577403511
232,35874.5683596,3912.29666309,28283.4449218,339.364390821
233,35743.5046874,3912.38230721,28105.0515626,336.991146837
234,35604.5707032,3906.15257378,27929.5675782,333.283175733
235,35484.4640624,3903.66103608,27756.498047,334.076584752
236,35367.7175784,3900.51316911,27586.7742188,334.585865936
237,35240.4953126,3890.87169643,27412.6726564,332.663305363
238,35115.10625,3880.39801663,27238.5613282,331.063706635
239,34981.867969,3876.48557656,27069.8664064,332.939512003
240,34854.3839844,3875.02482848,26902.2433594,334.423295349
241,34744.2195314,3881.13794216,26738.5046876,330.004576028
242,34626.4078122,3877.78188554,26576.2121096,325.821075685
243,34514.6265624,3874.3939316,26414.6722656,328.267484811
244,34408.5652344,3879.57491697,26254.0308594,323.596560574
245,34304.6101564,3881.51660522,26101.4949218,323.855035392
246,34199.7999998,3881.08711041,25947.544922,318.77737169
247,34089.0562502,3883.10605523,25796.158203,319.373582999
248,33981.609375,3885.13851035,25643.8058594,314.935769692
249,33882.3929688,3876.13695466,25491.2906248,311.799783966
250,33777.6210936,3869.42980064,25342.552344,310.986041309
251,33679.4398438,3864.98309844,25193.611328,309.264921997
252,33583.3660156,3869.66817318,25053.2566406,314.379362728
253,33491.5386718,3870.9597912,24908.2167968,311.465469365
254,33384.3101564,3871.61134102,24762.3328126,309.304915432
255,33285.7027344,3866.64559098,24621.5605468,316.583955513
256,33179.839844,3859.58635234,24481.1125,316.567494035
257,33093.134375,3863.50649345,24344.9257812,314.507553297
258,33000.4589842,3859.34020677,24213.283203,313.232318856
259,32909.7894534,3853.27248319,24077.4875,313.734283866
260,32829.8796874,3841.95613131,23947.4746094,311.231523779
261,32738.842578,3837.47247561,23809.1765622,307.037874713
262,32644.0769532,3836.87476192,23678.49375,305.228786909
263,32557.1296878,3836.59980277,23553.4085936,307.947844346
264,32473.320703,3840.79345132,23424.466797,304.370788158
265,32385.5933592,3834.92588105,23294.4175782,300.785959218
266,32306.3652344,3832.52035999,23166.0285156,298.562037468
267,32219.3171872,3828.24077713,23040.9273438,298.977775028
268,32133.2937502,3824.15537369,22923.8898438,298.941584504
269,32050.3265626,3821.27028348,22801.275781,297.751959021
270,31980.7398438,3820.29245121,22677.7976562,299.817765344
271,31908.923828,3829.60310375,22558.6582032,296.239985222
272,31831.5679686,3842.65108366,22440.4738282,291.866380053
273,31758.5171876,3844.19599623,22321.4414064,286.247513075
274,31684.2515624,3848.92291776,22202.1875,285.985059851
275,31612.5710936,3847.26679719,22091.5535156,285.305122927
276,31544.157422,3846.09378356,21980.8714844,286.527455924
277,31471.9617186,3841.28752871,21870.8027346,290.230229403
278,31399.621875,3835.70494294,21762.4519532,288.594269834
279,31330.4617186,3830.92680379,21655.5953126,290.29696282
280,31273.8277342,3840.99649011,21544.7519532,288.208780455
281,31208.5113282,3837.78711628,21438.854297,288.419536992
282,31144.6,3834.96638862,21332.5218748,289.002385449
283,31073.788672,3833.05745607,21228.4906254,287.953917237
284,31013.2898438,3836.1596923,21125.7484374,283.665271835
285,30956.6296874,3832.71704215,21026.038672,279.855538069
286,30898.8285158,3843.08192602,20926.0585938,277.315414711
287,30831.9703126,3834.65106051,20821.6960938,277.522739753
288,30780.383203,3840.64668031,20724.3808596,277.073184317
289,30721.4101564,3838.95518219,20624.5929686,277.110521725
290,30669.7671874,3837.95417956,20527.3464844,281.555997577
291,30611.7664064,3833.50732972,20428.195703,276.811982719
292,30564.5710938,3840.55437572,20336.3945314,274.508633287
293,30499.5296876,3835.79707638,20241.5101562,274.110585695
294,30448.8246094,3845.88676778,20148.5382812,270.410883216
295,30394.0378904,3846.74021517,20054.7847656,270.754163598
296,30338.1296876,3849.07349892,19959.211328,272.575049769
297,30284.3457032,3851.81220099,19865.5179686,268.305595595
298,30231.4261722,3845.67031654,19777.0273438,266.360429961
299,30181.6839844,3848.94996738,19688.8777344,265.286522021
300,30139.990625,3853.05387495,19600.3671874,262.286738552
301,30079.3578126,3850.35423206,19515.6324218,260.788955497
302,30033.5097654,3852.37031463,19434.1222656,264.318393725
303,29990.9796874,3847.03210739,19348.3847656,268.261982125
304,29942.7859376,3853.86501274,19263.95625,265.830780361
305,29895.8789062,3857.44950365,19181.5722656,262.030578584
306,29849.5226564,3865.32597273,19099.6316408,259.79159906
307,29801.5378906,3863.00925872,19019.057031,261.166772159
308,29754.0273438,3862.45044299,18939.3433594,257.696688951
309,29712.9796876,3862.33106979,18860.216797,257.957762628
310,29676.4988282,3863.02499326,18782.5667968,258.571959883
311,29635.8609374,3868.16522372,18705.7496094,259.066145125
312,29587.5726562,3869.76831028,18631.0488282,259.419345753
313,29541.3023438,3861.91993972,18554.4496092,263.12018487
314,29500.4617186,3859.56158908,18477.004297,267.098472836
315,29459.3621092,3859.11582101,18403.2078126,266.486929545
316,29425.0226562,3860.99195257,18329.0988282,269.090123287
317,29390.1511718,3867.44836384,18255.5054688,269.133365656
318,29344.8683594,3861.95188549,18181.1503908,268.489462491
319,29303.2300782,3862.9218419,18111.4757812,263.808205143
320,29264.474219,3867.2840337,18042.5644532,263.003355408
321,29227.0558596,3868.78473312,17972.1984376,264.759084097
322,29187.316797,3867.09155326,17899.176953,268.341197772
323,29144.8351564,3868.97084377,17826.6058592,268.004584127
324,29108.408203,3872.79717141,17758.0886718,265.528392673
325,29070.5722656,3877.38830346,17691.8039062,262.676596074
326,29035.3367188,3885.60822055,17623.6269534,260.672545313
327,28997.4937498,3896.22118114,17558.05,258.975632004
328,28961.4039062,3893.077969,17494.9589842,260.143571009
329,28928.7703126,3893.82450125,17434.7132814,257.489893366
330,28900.83125,3897.20524138,17372.0851562,256.832434662
331,28864.6,3898.83404289,17307.8550782,254.012057299
332,28834.3765624,3901.52427387,17244.34375,252.593790839
333,28804.5960938,3897.12241284,17186.3828124,252.613182994
334,28773.8503906,3901.60314259,17122.3453124,253.147223878
335,28744.8878906,3896.29208696,17065.7027344,251.854137038
336,28714.671875,3893.14714111,17007.6289064,251.519454427
337,28692.3257812,3902.31499216,16950.2273436,249.932450803
338,28664.8171874,3910.58960381,16891.7589842,250.253652676
339,28634.8640624,3914.08697933,16836.1128906,255.295744153
340,28607.034375,3911.23433198,16775.1058592,254.189302568
341,28576.9656252,3907.49293094,16719.1410156,255.348137544
342,28549.5167972,3903.54438351,16663.8183594,251.369988233
343,28521.2941406,3902.66179374,16610.1955078,248.877265585
344,28488.5902346,3902.25300476,16556.8505858,250.606187894
345,28461.4429688,3906.28512036,16501.0097656,248.179765735
346,28443.3339842,3902.61179598,16449.0521484,252.597572854
347,28411.1332032,3895.51652881,16400.138672,251.565008423
348,28386.0761718,3901.77717344,16344.57832,252.308930016
349,28366.63125,3902.09078203,16293.5890626,251.760748203
350,28340.74375,3904.61974874,16239.617969,251.835687623
351,28319.715625,3910.57139341,16187.9804686,253.579992495
352,28294.4546876,3914.40593625,16138.5324218,251.155667102
353,28267.1714842,3909.25245933,16087.1935546,249.748182169
354,28246.5507814,3918.79796173,16034.670703,253.33613256
355,28226.2601562,3918.41224198,15982.9734374,252.314531194
356,28201.4640626,3921.04376353,15936.0210938,252.456168577
357,28178.7921876,3922.25152258,15887.9859374,252.144436241
358,28157.4421874,3929.82552148,15837.4410156,252.245325852
359,28136.307031,3930.26007649,15789.6763672,253.84916628
360,28118.3921874,3929.49724073,15744.6929688,251.137433456
361,28096.7691406,3936.51101315,15695.396875,250.246694886
362,28074.5539064,3935.71847543,15649.7066408,249.351181307
363,28054.6652342,3937.22788224,15602.4941408,251.615952916
364,28037.3636718,3941.84056789,15557.8074218,249.707288234
365,28020.2699222,3939.50580413,15513.710742,247.714224396
366,28005.4707032,3939.01033747,15466.3552732,245.81433044
367,27988.4781252,3933.28882871,15423.459961,246.486064967
368,27970.2441406,3932.22647198,15377.896875,246.60621675
369,27950.5078124,3936.94064079,15331.4572264,246.125402707
370,27930.398828,3932.27958464,15286.9916018,246.934366177
371,27911.2636718,3933.07780631,15243.7265626,246.899260254
372,27893.079297,3938.0489265,15202.8416014,243.864339409
373,27873.558203,3943.50342389,15160.3091796,241.959461448
374,27855.807422,3950.4289814,15119.0777344,243.173408594
375,27838.7199218,3954.07745344,15076.4623046,243.933671581
376,27822.315625,3951.51614352,15036.7615234,248.167726028
377,27808.7124998,3949.12134906,14996.6921874,249.079216564
378,27795.7613282,3955.53803941,14957.5878906,251.618453678
379,27781.5152344,3955.60735533,14918.6785158,250.262881364
380,27773.2308594,3961.68277411,14877.961914,253.129957121
381,27760.7585936,3967.68840901,14840.1166018,253.828543455
382,27742.5457032,3970.49494041,14803.2746092,254.275912542
383,27726.7164064,3975.28744112,14763.3123046,256.012966871
384,27702.2421876,3976.61201274,14724.3185548,256.196391709
385,27687.6347654,3981.18117931,14688.3210938,257.665170855
386,27670.2308596,3985.6094993,14651.4009766,259.120366862
387,27654.6570312,3992.03154522,14617.4208982,258.108474345
388,27644.3421872,4003.6570919,14579.1240234,259.945009098
389,27631.40625,4006.03604096,14542.193164,259.266840319
390,27614.9960938,4005.08712473,14507.7611328,260.278939262
391,27599.7082032,4001.84586393,14472.2191406,261.533460949
392,27582.6894532,4003.82010355,14437.5941408,258.348114304
393,27562.0097658,4005.70841138,14401.272461,258.261459811
394,27543.6523436,4008.47767963,14366.4765624,254.491924879
395,27531.1003908,4009.52903456,14333.6308594,253.571907516
396,27520.275,4011.94308403,14298.5451174,251.671528954
397,27503.7148438,4011.62830718,14264.18125,254.467778037
398,27492.3960936,4017.33246902,14230.816992,255.889681177
399,27481.2269532,4024.60730164,14195.638672,255.582932392
400,27468.3128904,4031.0300967,14163.8535156,257.532047222
401,27451.6128908,4028.54782284,14131.9029296,257.720099853
402,27434.9640624,4029.94950635,14100.4390628,254.900566627
403,27422.5757812,4027.28649668,14068.8041016,253.477075228
404,27407.9636722,4028.51800247,14037.3212892,256.579172847
405,27396.96875,4034.42219748,14004.1519534,258.313719056
406,27380.8128906,4030.52079998,13972.4347656,257.25153332
407,27363.9582032,4029.26082322,13943.4466796,255.647004266
408,27350.2105468,4035.36677255,13914.1771484,255.607777303
409,27338.7566406,4041.01946646,13883.9773436,254.324770804
410,27328.890625,4045.59559345,13856.1126952,253.257297421
411,27314.688672,4044.22730318,13828.6208986,253.731552635
412,27303.001172,4051.16260704,13795.8896486,254.125491065
413,27297.905078,4057.87610928,13766.586719,256.82708184
414,27287.0378908,4051.83679657,13739.1404296,257.184859689
415,27274.9152344,4055.9146322,13712.0322266,258.781933464
416,27263.3597656,4058.49399145,13683.8046874,261.132451998
417,27249.2183594,4059.48218389,13655.9832032,261.29321768
418,27238.2371096,4065.51716377,13628.6054686,261.234400686
419,27230.548828,4072.47417104,13600.5427734,261.051399518
420,27222.603906,4080.48774425,13572.9818362,261.618075565
421,27210.9753904,4078.79112976,13547.0783204,263.893466868
422,27196.7394532,4083.26821476,13519.213867,262.501668096
423,27189.604297,4083.89009814,13492.0498048,263.198645553
424,27179.5421876,4084.4808884,13467.7939452,263.256047465
425,27166.6707032,4083.0473106,13442.4470704,263.83836167
426,27157.9593752,4084.80963466,13415.7390624,264.911665978
427,27149.9882812,4090.60889818,13389.3470704,264.435905951
428,27141.1703126,4092.67662346,13363.213086,264.496412113
429,27127.2671876,4094.95613344,13337.0228516,262.197300215
430,27120.5472656,4099.53425933,13312.5871094,262.572743374
431,27107.8890624,4101.23789185,13285.9914062,261.631701746
432,27094.3796874,4112.1699042,13258.5691406,260.615987283
433,27086.907422,4117.32672848,13233.7300782,260.234523815
434,27079.8714844,4117.40624038,13206.75625,257.012892758
435,27071.68125,4121.87137568,13181.09375,258.913759965
436,27058.7652344,4121.46959198,13159.4933594,259.478931587
437,27049.741406,4130.2138467,13134.4417968,257.786762102
438,27041.4,4132.45074782,13111.90625,260.954041312
439,27034.5824218,4138.17202548,13089.8910156,262.218775411
440,27024.5195312,4140.03167362,13064.8972656,260.491181314
441,27013.3464844,4144.28716191,13039.7923826,262.27822914
442,27002.715625,4148.24888201,13015.558203,260.530560404
443,26990.253906,4145.00284416,12991.4935548,261.70232534
444,26981.419922,4143.51337348,12966.7558594,259.644668553
445,26974.7972656,4146.63568296,12945.966211,258.360361532
446,26970.3949218,4151.42309334,12925.8117186,256.930434301
447,26962.1792972,4159.2325186,12904.0070314,256.552425179
448,26956.9238282,4162.99011082,12882.8554688,256.993209123
449,26947.6164062,4162.64209276,12859.625586,255.266498574
450,26941.09375,4166.16395043,12840.1341796,254.399345216
451,26935.9882812,4170.67599542,12818.098047,252.455889018
452,26926.8925782,4177.5997143,12795.7738282,251.111548452
453,26914.9242188,4172.06183297,12774.833203,251.332461604
454,26907.8695314,4177.91101049,12752.4033204,254.951113402
455,26901.31875,4185.31016553,12733.1007814,255.887567039
456,26897.4722656,4189.33310417,12712.3347656,254.986196007
457,26887.9968752,4189.50379852,12691.9343748,253.545711182
458,26887.2515624,4195.91892619,12673.1880858,251.848362504
459,26881.6335936,4202.18113902,12650.3574218,250.706611819
460,26875.8824218,4206.1329589,12630.0466798,251.754038002
461,26867.380469,4206.04468551,12609.577539,253.48024656
462,26860.378125,4206.30155591,12589.917578,251.854743658
463,26852.2878908,4207.41783936,12570.3580078,252.762395098
464,26847.2660158,4212.17190635,12551.097461,252.85971766
465,26837.9039062,4217.53148053,12531.675586,251.356507687
466,26830.8605468,4223.4044512,12512.1025388,252.521628527
467,26826.7339842,4224.51603758,12494.0408204,250.145124513
468,26825.1390622,4231.35095898,12476.3261716,250.851207078
469,26821.5308594,4231.56507891,12456.1039062,253.862152953
470,26816.1507812,4231.31382896,12438.0187502,253.351259482
471,26809.2,4236.79689184,12419.7740236,252.845204326
472,26808.078516,4241.10636898,12401.5404296,252.358023988
473,26800.4574218,4243.97490248,12383.4728512,253.416446745
474,26791.6128904,4243.78373635,12365.3689452,253.600003539
475,26785.1335938,4242.70588216,12349.5101566,252.607443407
476,26774.9089842,4241.08772898,12332.6185546,250.853085859
477,26767.9257814,4239.03725439,12315.3605468,249.208179914
478,26759.9363284,4240.25006427,12298.041797,249.565994753
479,26752.9824218,4243.5993721,12281.454297,248.855847007
480,26745.3902346,4244.95560481,12263.0320312,249.366138356
481,26741.8664062,4248.45986746,12245.4355468,248.245007684
482,26733.1550782,4247.4802783,12226.2519532,248.164582468
483,26723.7320312,4250.63155534,12209.346875,248.552058859
484,26716.496875,4254.62307581,12190.959961,247.412599408
485,26714.271875,4256.20418753,12175.2919924,246.847146539
486,26705.111328,4255.89093396,12157.9970704,246.45433287
487,26700.7027344,4257.92836797,12142.0257812,247.447665223
488,26696.590625,4261.66095538,12125.1800782,246.604904368
