MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Utilities_AllPub,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,CentralAir_N,CentralAir_Y,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,PoolQC_Ex,PoolQC_Gd,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,RoofMatl_CompShg,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Alley_Grvl,Alley_Pave,Street_Grvl,Street_Pave,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA
0.00622482059773,0.0237325051315,0.0694896809088,0.00379776416655,0.0450170837434,0.020346370298,0.0154269989172,0.0222303425931,0.00159391457196,0.00809188361658,0.0470394896386,0.0356337075171,0.0276485760138,0.000446388733406,0.0637746357592,0.0022909634305,0.00114805579658,0.0224458908367,0.0066883118526,0.00520404551435,0.000575783285232,0.014816569564,0.0212026021776,0.0534495575401,0.0510479835051,0.00863814911161,0.0290990625507,0.00123029774458,0.000266495598403,0.00193531723823,0.00277441838808,0.00023892037789,0.00529509504743,0.0027840405203,9.20611206092e-05,0.00164665042357,0.00844919110722,0.00406564408505,0.00111791381363,0.000487688149234,0.000203313589156,1.27068777272e-05,0.000884836886314,0.000200579474849,0.00032108228039,2.29731903259e-05,0.00362198776507,6.07120280289e-05,2.97612718204e-06,4.90396994671e-05,0.000982630931459,0.0,0.00103327065156,0.00146725135375,0.000753785692329,0.000437057632964,0.000266046932835,0.00342438658263,0.00139651177881,0.000174345669876,0.00700084969694,0.00180102933935,0.00739640066173,1.00039611284e-07,0.000464172749807,0.000257426950667,0.000300683788745,1.04107071803e-05,0.000203363710583,5.97541924097e-05,1.76010065989e-05,0.000949782277201,0.027427177312,0.000115100997008,0.00377248098195,0.0136872449274,0.00264685441301,9.93797610465e-06,0.000430562160528,0.000116286340571,0.00203142469886,0.00219108756046,0.000720090385302,2.71080709893e-05,0.00154680315812,0.000116983168374,0.00449107927301,4.09957989823e-05,0.000163627308407,0.000198611676959,7.52512619572e-05,1.10286791417e-06,3.94290335541e-05,2.26557319921e-05,3.18297713956e-05,0.00403611824722,1.23747092911e-06,0.00115508720031,0.000309782702618,0.00178228964225,0.0180660390478,0.000293238146037,7.2832593652e-05,4.90463700443e-05,8.207552705e-05,0.000183926339247,0.000931854563201,4.75743744829e-08,0.00141275037078,0.000180044916429,0.000229879478561,7.49881045138e-05,0.000801341904377,0.00790272175635,0.00043926420963,0.000415123761533,1.28951839369e-06,0.00128260534737,0.000275871140514,0.00532365042387,7.79027966057e-05,0.00252585289992,8.24309042363e-05,1.28433483969e-05,0.00197146727467,0.00186664782386,0.000899528178438,0.00972282520592,0.000366604960765,0.00166932311236,0.00174060683265,0.00121277366321,0.00051146997796,0.00218664163923,1.08535465586e-06,3.3426508738e-05,0.00016461134363,0.00108038294975,0.000112977477894,0.00040424209146,0.000939882251969,0.000473477773189,0.000546144390043,8.52083940797e-05,3.08077569089e-05,6.60708246172e-05,0.000287675391748,1.50444993993e-05,0.000663310872206,0.0014319800386,9.81566947686e-05,0.00114980694173,0.00045685495591,3.83318376516e-05,0.000361227257972,0.0010243167934,0.00069575775066,0.000410366408696,0.000422835881363,0.000204938014951,8.69232272483e-05,2.44433017633e-07,0.000629845780296,6.64411384231e-05,0.0200511441505,0.000361234170746,0.00452514853913,0.0220021983263,0.000119111105643,0.000138456583038,0.000102741333577,0.000149432473311,0.000226689458257,0.000537972992121,0.00040281801671,0.000461033049484,0.00829391085021,0.000383338785881,0.000353251824034,0.00117327523047,1.48508415136e-05,7.90147312877e-06,0.000306621881571,1.5377816759e-06,0.000558895197228,0.000219789721776,0.00076596042943,0.00107731995532,4.86815995093e-05,0.000429061452272,0.000309882332928,0.000168766403745,2.09269501277e-06,3.39506891692e-05,2.47596107399e-05,0.00571080142566,0.000177415837355,0.00188437387759,9.93439591585e-05,0.00169907311898,0.000728770382459,0.000590600044267,0.00053199492794,0.00106008834302,0.00165340488446,0.000149209129763,8.45400706296e-05,0.0033283620474,0.000116532026042,5.55153412705e-07,0.000104817162868,0.000200532582345,0.00063294375718,0.000609491687317,0.00239031189022,0.00150785728405,0.000389871010207,0.000225881789742,8.89514479275e-05,0.000179211686906,0.000766158415954,4.56167884812e-05,0.000780212844629,0.00378115215505,0.00177028929224,0.000388451301482,0.000126320394277,0.000281824872836,0.000215654135097,0.000750316127929,0.00152144123408,0.000447045200726,0.00010915499389,0.00201095843134,0.00010794311286,0.00018495081752,7.27225065791e-05,0.000900396924037,0.0165141854408,0.000440004838342,0.0252665096107,0.0189906619163,0.000132028032597,0.00010957412816,7.92116872036e-05,2.58395937696e-05,0.00065015763357,1.73311578387e-05,0.000698895064472,0.00025831093727,0.000238243980553,1.61574495698e-05,6.71416007001e-05,0.000345680198261,0.000386014330382,2.2191695714e-05,0.00571797644817,0.00289404799376,0.0025593107166,0.000114837470267,0.00620417736546,6.3002551133e-05,0.00150387019966,6.22031799982e-06,0.00013211065156,3.52746878224e-05,2.13770803659e-05,0.00153421505385
