,test-rmse-mean,test-rmse-std,train-rmse-mean,train-rmse-std
90,87144.1343754,5342.87351359,85582.6859374,947.381579785
91,86422.4234376,5326.15858859,84828.225,933.510219816
92,85702.0625,5296.23348089,84090.7078128,933.486880377
93,84990.2984374,5271.53180416,83345.6453124,923.07649475
94,84285.1656252,5248.41178174,82613.0296876,911.843732358
95,83575.853125,5221.8748761,81880.6171876,901.257694251
96,82880.8250002,5207.35266861,81156.7234376,893.759259907
97,82197.5015624,5192.03974879,80440.5109376,880.808804882
98,81542.0093748,5164.8473731,79747.6453126,882.406694451
99,80866.6765626,5149.41631528,79041.7484374,875.575021078
100,80209.790625,5136.40400449,78350.4546876,868.019534029
101,79557.4453124,5110.58868902,77666.503125,860.654804838
102,78937.7750002,5085.73750001,76992.7703126,863.243784427
103,78308.1031252,5067.02447845,76319.4390622,858.813475279
104,77685.7625,5045.79937273,75659.4671874,851.553105482
105,77068.7984374,5029.65573521,75002.28125,848.435806686
106,76458.75,5003.48185392,74353.9703126,838.659992713
107,75838.55,4981.30597665,73706.6671878,828.105779892
108,75230.1796876,4971.75316311,73069.2640622,818.633009574
109,74638.7234374,4957.87967525,72446.3515624,815.920357438
110,74048.3218748,4944.98547937,71826.4359376,803.144818377
111,73466.8015626,4939.41585565,71208.6484376,799.31010983
112,72896.2109374,4920.80366745,70596.909375,792.490713793
113,72318.6171876,4919.30808974,69989.1765626,783.605226785
114,71763.91875,4916.81859725,69391.6140624,776.699491162
115,71217.1039064,4913.32996857,68802.5703124,769.584272258
116,70656.6281248,4889.6362941,68226.7921876,762.017949043
117,70115.7007812,4884.92275019,67650.4031248,752.348344586
118,69581.2539062,4850.9994345,67073.96875,752.434081673
119,69058.7531252,4828.64932563,66506.5359376,746.244863107
120,68524.8515624,4819.26348131,65937.4312502,744.364432682
121,68003.7234374,4810.89768993,65381.8257812,735.161617118
122,67494.633594,4801.90807539,64827.2281252,726.108111405
123,66973.0289062,4790.58988103,64277.4726562,718.070042065
124,66468.9671876,4776.77689554,63732.7921874,711.642235435
125,65965.2578124,4753.92674773,63191.0109376,709.095164567
126,65478.8546874,4748.48925029,62659.6828124,702.367385703
127,64997.5562498,4743.09783491,62138.2039062,692.197497408
128,64531.6640624,4729.87922145,61614.6648436,689.58327026
129,64049.3375002,4708.8448295,61100.0757814,682.48536494
130,63577.7874998,4703.41139137,60595.0484376,671.023926832
131,63103.588281,4695.97812356,60092.4875002,655.870625432
132,62633.25625,4677.53984738,59591.2210938,650.783854845
133,62161.805469,4661.56532581,59088.0320312,643.986237762
134,61718.7726564,4658.1414643,58596.5828122,640.197748517
135,61268.9445312,4645.66424923,58109.8015626,632.025543935
136,60820.5328124,4635.5135892,57636.5414062,629.810041337
137,60391.2351562,4625.24396841,57163.4687498,626.902663016
138,59959.5179686,4612.14792175,56691.325781,626.28991273
139,59521.5453124,4605.18363375,56219.5273438,618.374996384
140,59080.1781252,4585.40269012,55750.4156248,617.11675488
141,58653.678906,4563.59464253,55295.0320314,617.713997199
142,58233.8984374,4558.02773414,54838.0632812,613.704056078
143,57831.9343748,4548.38220812,54393.5984378,607.518770058
144,57420.0695312,4539.84947747,53940.671094,601.060921782
145,57008.3242188,4536.5362674,53491.4257812,595.869576582
146,56621.3273436,4516.19447423,53051.4710936,595.507773923
147,56232.7250002,4510.80853413,52622.9351564,592.104868675
148,55856.8554688,4502.44580569,52202.2609376,589.704588065
149,55484.6703126,4503.72217188,51791.1429688,583.073618153
150,55110.6367188,4499.57428725,51374.4460936,579.316282263
151,54736.6148438,4480.70023829,50955.1921874,574.232123913
152,54372.0484372,4473.97741287,50549.8851564,571.253037773
153,54009.4242188,4448.96993481,50139.6015626,571.813584552
154,53641.5132812,4430.62911666,49734.3835936,571.543280476
155,53279.8984374,4426.58731619,49336.0843752,566.078330291
156,52918.3328124,4412.44789562,48938.4570314,560.726760423
157,52575.9632812,4399.58596909,48556.3921874,553.685063885
158,52245.3953124,4401.79281688,48170.175,536.624483564
159,51897.3648438,4371.35446231,47785.0742188,532.745079771
160,51558.8749998,4351.25249467,47406.647656,527.748754817
161,51239.396875,4351.82994339,47036.894531,524.257041745
162,50920.0289062,4352.80211623,46666.9234376,519.542966317
163,50604.6562502,4343.75541209,46303.4609376,514.020706381
164,50293.0273438,4344.41841816,45942.4742186,511.442702875
165,49971.2851562,4327.63990718,45585.4726562,508.749581392
166,49648.0859374,4317.10723122,45229.7953124,504.851264253
167,49347.2875,4307.57680611,44879.9421874,507.368145059
168,49034.965625,4289.98225665,44526.959375,505.110359063
169,48726.4250002,4272.30445903,44179.9664064,500.189568783
170,48431.5382812,4262.11664036,43838.6523436,498.607041738
171,48141.2124998,4253.59397948,43502.8242188,498.939717149
172,47851.4898438,4235.22720784,43165.309375,494.114682149
173,47567.767969,4222.93176655,42835.9468752,488.358637177
174,47282.8015626,4217.54184233,42509.8101562,482.993761405
175,46995.066406,4212.46370395,42183.0710938,477.508004795
176,46713.8851562,4225.67429733,41859.228125,471.335077191
177,46438.7265624,4222.04133316,41543.33125,472.884340654
178,46164.8351562,4211.96364448,41231.4375,475.229979763
179,45910.547656,4208.90391438,40922.7171878,469.719849526
180,45646.25,4203.41241247,40614.1046874,458.977836142
181,45390.0492192,4189.51119919,40311.9476562,459.51861476
182,45129.621875,4162.68207482,40010.7828122,460.256300189
183,44876.0296876,4165.80347038,39714.5460938,454.57767824
184,44639.1671874,4166.408538,39424.071875,445.931120582
185,44389.4539062,4150.14522159,39128.3546874,447.623886434
186,44143.7632812,4144.14341483,38841.624219,435.083352064
187,43898.1882812,4142.58856373,38557.6726566,438.342366583
188,43655.2914066,4130.11411732,38271.7140622,436.588999049
189,43422.09375,4114.38358657,37991.8953126,432.108233771
190,43197.610156,4112.64003349,37715.500781,424.89568616
191,42968.9843752,4107.07785134,37440.1,414.886503222
192,42753.3851562,4107.48111288,37174.2281248,407.641362036
193,42530.4773438,4103.02458311,36907.4757812,401.474558133
194,42301.691406,4103.66272172,36642.165625,401.439103555
195,42101.9273438,4097.3965607,36373.8335936,399.161646207
196,41881.553125,4085.91832589,36114.0843752,401.991214858
197,41677.6710936,4085.47995397,35849.24375,396.595776122
198,41469.9359376,4075.12287439,35597.1906252,392.073794457
199,41262.0906252,4061.01438777,35342.9632812,387.683018993
200,41063.7734378,4054.79773566,35089.4429688,386.02359877
201,40866.4515624,4047.99593915,34839.1976564,382.327354915
202,40678.5859374,4046.17004758,34596.8726562,378.554070348
203,40488.303125,4044.01185508,34357.4289062,375.456427093
204,40292.4234374,4045.33544866,34113.7374998,371.260082749
205,40096.9195314,4032.31253977,33872.9789064,368.708738468
206,39910.8695312,4030.14559698,33644.3562498,365.038659685
207,39724.8999998,4025.86146586,33411.3976562,371.326439589
208,39539.5671876,4022.48198484,33181.142969,369.213226886
209,39357.682031,4015.83083636,32952.3179688,368.308037795
210,39179.0859374,4009.57507109,32730.5058594,367.518252852
211,38983.05625,3989.58593809,32503.7859374,366.42277883
212,38801.4101562,3990.25939954,32279.880078,363.887711116
213,38631.1625002,3976.68878233,32062.0648438,363.091739352
214,38454.8632812,3961.31866763,31840.4894532,364.334234806
215,38285.2550782,3959.93762344,31622.2695312,366.321076633
216,38111.890625,3950.86002171,31411.2875,365.134034346
217,37939.2484374,3931.74877549,31199.9039062,368.513655882
218,37781.3960936,3927.0961245,30994.5117188,368.800285753
219,37629.6285156,3914.46447995,30788.8625002,365.884437854
220,37472.657031,3909.83670208,30576.7265624,366.469577114
221,37321.8742188,3911.45266599,30378.0601562,365.361907979
222,37159.84375,3906.08611496,30169.8132812,361.073492797
223,37013.7664064,3895.29710829,29976.2875,358.623345268
224,36863.7375002,3896.95421096,29782.1304688,356.709480827
225,36719.9839844,3893.77334869,29582.554297,351.94699986
226,36582.7996094,3894.59043076,29395.338672,342.120010319
227,36452.3355468,3891.193754,29200.0433594,339.780758236
228,36300.6191406,3890.41485333,29014.551172,334.296818515
229,36158.5191406,3888.25787866,28825.4875,335.326991161
230,36016.48125,3876.42549106,28643.5804688,336.122059268
231,35887.148047,3874.63887833,28460.0558592,337.531205219
232,35752.2421874,3874.40464606,28281.1988282,330.704749765
233,35620.065625,3870.28703724,28103.710156,329.313654633
234,35483.8898436,3858.77167073,27928.7808594,325.793831564
235,35356.0847658,3858.28270053,27754.2878906,322.780909199
236,35241.5539064,3854.75433046,27583.1476562,323.441156793
237,35115.934766,3847.73424117,27408.7683594,322.054673231
238,34994.3835936,3839.57026615,27234.467578,320.294169796
239,34860.7109376,3847.21066158,27065.4273438,322.667946866
240,34732.3839846,3847.39796774,26900.4144532,325.836940351
241,34623.1261718,3856.02439495,26735.7640628,320.794450829
242,34505.580078,3851.64892194,26573.6601562,317.033338063
243,34400.401953,3853.04826937,26411.8328126,317.063869472
244,34298.6078126,3853.6228252,26252.3347656,313.042657576
245,34193.8589844,3854.58230184,26100.1636718,312.639188955
246,34085.0382814,3850.0587743,25946.4390626,307.579066087
247,33976.6617186,3854.43692725,25795.7433594,307.955111616
248,33872.8042968,3861.26548245,25643.934375,303.922831552
249,33773.704297,3852.35584436,25492.1960936,300.604304357
250,33665.5257812,3839.49044503,25344.4117188,298.55972207
251,33568.0472656,3833.20289003,25196.0378906,297.477667545
252,33472.6042966,3835.40881883,25055.0074218,302.279051038
253,33376.8078124,3836.45039128,24911.400781,299.189981401
254,33274.2835936,3831.81860909,24766.2160156,297.445470235
255,33176.1902346,3832.99632778,24625.3121096,303.493418563
256,33072.8402344,3821.74343206,24484.254297,303.949992525
257,32985.4953124,3825.27692301,24347.9886716,302.100654061
258,32896.4738282,3821.75486076,24216.3835938,300.561691425
259,32808.6203126,3814.85270283,24081.5917966,300.471105878
260,32722.439453,3802.30066891,23953.3464842,297.183424987
261,32626.1796876,3795.33572342,23818.3183594,291.726348994
262,32533.6375,3792.96780278,23687.7046876,289.812643867
263,32445.9410152,3792.96573465,23562.9660156,292.876332157
264,32365.05,3794.53940389,23432.0996092,287.398071441
265,32276.6945312,3787.20492357,23301.7023438,283.208246883
266,32199.6722658,3783.49415971,23174.2621096,281.152305007
267,32114.7007812,3780.94709582,23049.4968752,281.458787911
268,32032.048828,3777.14737869,22933.017969,280.803414577
269,31946.2562502,3770.08304518,22812.3265624,279.312278377
270,31874.56875,3767.85274034,22688.5566406,280.435831367
271,31804.1964846,3775.75970112,22569.3777344,276.33571819
272,31726.4363282,3789.58529155,22452.5816404,271.03814543
273,31657.2867188,3797.59437547,22337.5144532,268.391427555
274,31581.2210938,3802.81791834,22218.4492186,268.307153865
275,31511.5960938,3801.07250445,22107.2777344,268.433647493
276,31447.7945312,3803.11851448,21997.305078,269.427213526
277,31378.6433592,3800.56055376,21886.021875,272.495702781
278,31308.2625,3797.16688314,21778.7476562,270.678317231
279,31239.8398438,3794.86674264,21670.617578,272.624934869
280,31175.4277344,3800.10068961,21559.5871094,270.473851583
281,31111.9746094,3799.65421083,21453.7539064,268.819050018
282,31052.9722656,3795.35294533,21348.5175782,269.025906746
283,30985.9605466,3790.05515804,21246.0421874,270.037960322
284,30923.4433594,3792.63160317,21143.103125,265.952646083
285,30865.4320312,3786.36810159,21042.9527342,262.742560279
286,30807.1855466,3796.25687566,20943.1253906,259.669209355
287,30740.2179686,3789.0385967,20838.0796874,259.833443995
288,30682.2750002,3791.96924967,20742.715625,261.357047064
289,30623.0671878,3793.29579123,20642.8550782,261.735203714
290,30565.792578,3789.1406091,20546.7070314,263.992142047
291,30510.1632812,3784.016711,20447.98125,259.972916738
292,30461.8621094,3790.05837799,20355.4464842,258.09922225
293,30398.3832032,3783.71282459,20260.8929688,256.239875931
294,30348.841797,3791.55594645,20168.228125,252.634342732
295,30295.9054686,3791.52816353,20075.638672,252.581272682
296,30238.691797,3793.26067271,19979.1531252,253.012688188
297,30184.2976562,3799.42147542,19886.6175782,249.933497791
298,30134.476953,3790.26196867,19798.4847656,247.682899308
299,30080.2328124,3792.3491846,19709.6429688,247.265438318
300,30040.819922,3795.78808035,19620.0035156,245.672731425
301,29981.0085936,3793.19670242,19535.2027342,244.107745937
302,29935.1605468,3795.42497416,19453.2246094,246.350624414
303,29892.5117188,3801.37497206,19368.7121092,247.101905602
304,29841.1566406,3806.80168623,19285.3812502,242.974236275
305,29796.4113282,3812.78975901,19202.9425782,238.882649308
306,29751.9894532,3816.66780392,19120.2046874,236.621803424
307,29703.4328126,3810.1000318,19039.4015626,239.033369415
308,29654.9750002,3809.24271521,18959.5171874,236.247127789
309,29609.3734376,3806.7736362,18880.116797,237.016738824
310,29578.0246094,3810.45193799,18801.7023436,237.900822262
311,29538.3601562,3814.41314714,18723.3789062,240.442610791
312,29493.6691404,3812.01217728,18647.7421876,239.543511501
313,29452.0234374,3807.60585555,18572.1152342,242.191800453
314,29410.8152344,3806.46688285,18495.4726564,245.667917202
315,29373.1476562,3810.77908375,18421.271875,243.610418994
316,29334.076172,3809.03930878,18347.5542968,246.695908535
317,29301.2019532,3812.15328691,18274.5648438,246.948733313
318,29255.1429688,3807.17756304,18199.3808594,244.748833122
319,29212.9804688,3810.40456321,18129.6125,241.827236198
320,29175.7812498,3815.99797244,18060.689844,241.266711271
321,29139.3355468,3816.74417569,17990.539844,242.892653254
322,29096.396875,3818.11938362,17918.6992184,246.360785907
323,29056.7160156,3816.15228355,17847.1042968,247.60870998
324,29018.64375,3817.98674595,17780.1246094,247.12671654
325,28982.1320312,3820.48619866,17714.3671874,246.604688671
326,28945.224219,3824.5839909,17645.5085938,245.850902552
327,28905.8429686,3827.98505012,17582.1226564,243.425918145
328,28872.1148436,3824.87702028,17517.8140626,243.790829184
329,28841.8511718,3827.93203118,17457.0238278,241.906788095
330,28814.0828124,3830.71234548,17394.0621094,241.374692464
331,28779.6628906,3833.54525282,17328.896875,239.946803622
332,28747.6671878,3837.75056425,17265.775,237.535470825
333,28719.7363278,3832.52016349,17208.9746094,238.845153029
334,28688.753906,3835.41641937,17145.1484376,238.879472248
335,28659.9015624,3832.45287317,17088.3621096,237.622872066
336,28624.8019532,3830.88189884,17030.3296876,237.045905675
337,28604.201953,3841.9709415,16973.1488282,235.239193
338,28577.0167966,3853.34768007,16915.1,234.335113679
339,28549.1183594,3856.39087341,16858.7507814,238.353391287
340,28519.1226562,3853.70845228,16799.2925782,236.492263055
341,28488.8378906,3851.22364733,16743.8742186,237.748761142
342,28466.8855468,3852.98482208,16689.6951172,235.963308263
343,28438.6632812,3855.18106145,16635.7074218,234.561749282
344,28405.8757814,3851.54684368,16581.7177734,234.621579669
345,28379.8980466,3857.45732704,16526.5765624,231.239152252
346,28358.85,3857.55040741,16475.844336,235.610638584
347,28329.4277344,3847.89214107,16428.8126954,236.453824337
348,28307.166797,3853.79774961,16374.7931642,236.490563822
349,28284.6554686,3855.65489303,16323.5367188,234.778191082
350,28258.2449222,3858.34784934,16270.0849608,235.264898767
351,28236.6125,3869.50971958,16219.1656252,236.971253984
352,28210.4839844,3873.84055663,16170.5183594,234.477244821
353,28184.3308594,3869.39157571,16122.0921874,232.062223808
354,28166.2546876,3879.52697436,16070.329297,237.117005715
355,28147.1789064,3879.53225932,16018.2064454,236.890897929
356,28119.7007814,3883.25461862,15969.5443358,236.891884659
357,28101.5523436,3885.10148006,15922.5863282,235.547037562
358,28084.154297,3894.44398613,15870.5117186,233.264615837
359,28063.6382812,3895.03412803,15822.6955078,234.260492024
360,28047.1507812,3893.24345771,15778.0958986,232.374572005
361,28026.1175782,3899.98773676,15728.476953,232.246149282
362,28005.600781,3897.72698549,15682.6695314,232.350664518
363,27982.5917968,3898.86987042,15634.8935544,234.829123282
364,27963.869922,3906.4032698,15589.1910156,231.911754244
365,27947.2015624,3903.63420749,15548.239453,228.203161837
366,27927.4015628,3900.16165393,15500.0972656,226.350388852
367,27912.5148438,3893.44435524,15456.198047,227.86443743
368,27892.8144532,3890.58886871,15410.434375,226.462543053
369,27868.4691406,3896.74074078,15365.1671874,227.800989266
370,27854.196875,3899.0472456,15321.753711,227.862721501
371,27838.2429686,3901.06277267,15277.447461,227.977956383
372,27821.4332032,3907.49604007,15236.2542968,224.780186872
373,27806.0617188,3911.33122403,15193.4558594,222.874784572
374,27796.0492188,3917.40018862,15152.9259764,223.539873369
375,27773.9394528,3920.43415764,15110.0285156,224.882696064
376,27757.1468752,3918.03512603,15070.1839844,229.079293013
377,27742.6335936,3920.64427781,15030.4263672,228.887658948
378,27730.178906,3921.31560901,14991.0748046,231.299462458
379,27714.5140624,3921.08493785,14952.6654294,229.845887669
380,27702.066797,3927.40380829,14911.3632812,232.890667832
381,27689.7988282,3935.3171784,14872.6953126,233.70969082
382,27673.2675782,3937.19294906,14834.5964844,235.056832499
383,27659.657422,3937.60575659,14795.3058592,236.639449857
384,27635.3378908,3941.23727138,14756.9677736,236.78629232
385,27616.159375,3944.29275114,14723.1103516,234.841764271
386,27598.4710936,3949.75097185,14686.554492,237.318077853
387,27587.5585936,3953.85763658,14652.200586,235.823674014
388,27573.8152344,3964.76309408,14614.173242,238.643051424
389,27558.4382812,3965.96777537,14578.1976564,237.945865596
390,27534.6847656,3966.14774744,14541.875586,239.236249643
391,27519.101172,3964.0906124,14505.531836,240.361786707
392,27507.7597656,3969.10359558,14471.4679686,237.845380672
393,27488.26875,3971.81410644,14434.973633,237.842513766
394,27471.2441404,3976.57565392,14400.6384766,235.137808944
395,27458.1296878,3976.43964462,14366.7312502,235.346024067
396,27448.0402342,3982.09127954,14328.367578,236.177961289
397,27426.0898438,3976.11639694,14294.3408204,238.54412004
398,27414.095703,3982.60711608,14260.2851562,239.966563205
399,27402.0593752,3990.89385679,14224.363281,240.351367615
400,27390.20625,3996.01179678,14192.2626954,241.873347172
401,27371.4078124,3995.86548559,14161.0939454,241.240529124
402,27359.5847658,4002.6075986,14129.3785154,238.984473693
403,27345.3273436,4000.61513108,14098.163086,238.116721642
404,27334.0601564,4001.96695537,14066.1986326,242.88215083
405,27323.0105468,4008.01176391,14034.1255862,245.070998285
406,27307.2863282,4003.79239719,14003.3222656,243.943062235
407,27294.6558594,4008.97760103,13973.014258,242.330926372
408,27282.0308594,4014.6369277,13943.203125,241.929332092
409,27271.5460938,4018.24677955,13912.8271484,240.780707093
410,27264.407422,4021.75315862,13885.446289,239.253083793
411,27247.664453,4020.6189822,13856.5960938,238.466570799
412,27240.6191408,4030.78825131,13825.6529296,239.125727913
413,27233.6632812,4040.14511089,13796.3322266,241.662034924
414,27218.5164062,4040.24236936,13769.8476564,242.583384187
415,27202.5718748,4045.05753023,13741.9236328,243.642537968
416,27191.7914064,4045.89428016,13714.280078,245.213308187
417,27177.316797,4047.73310029,13686.4117188,244.846276471
418,27170.539844,4053.38623152,13659.2242186,244.566903229
419,27161.0152342,4054.25753577,13631.372461,244.902165981
420,27156.8902344,4057.62867807,13604.9968752,245.190823568
421,27143.9890624,4057.32365843,13577.613867,246.753164001
422,27130.0328126,4062.32245579,13550.6548826,244.735873936
423,27123.90625,4062.72709205,13523.9343752,245.911076791
424,27117.2246096,4063.77728999,13499.5851562,245.922313364
425,27102.540625,4064.5078931,13474.4791016,247.45391386
426,27095.7062502,4064.97577783,13450.7841796,247.249978651
427,27083.9429686,4069.25570109,13424.8093748,245.374172812
428,27070.038281,4064.6473835,13398.128125,246.109896927
429,27055.7304686,4067.73958754,13371.2976562,244.307780968
430,27045.5039062,4068.79800571,13347.1005858,245.561170095
431,27035.2871094,4069.5890869,13321.718164,245.394351077
432,27020.3031248,4078.34203951,13294.3066404,244.384126572
433,27013.0070312,4083.40988499,13269.6357422,244.307405938
434,27005.7265626,4086.08471869,13244.1173826,241.805403777
435,26996.3777344,4092.06685995,13217.2416016,243.535787248
436,26982.3929688,4091.79935246,13194.881836,243.674486313
437,26972.2296874,4101.37369538,13170.9894532,243.40301252
438,26962.9445312,4104.14372392,13149.2035154,245.275229691
439,26957.2148438,4109.28781154,13127.3007812,246.368474635
440,26947.182422,4107.66185008,13103.7029296,244.876218178
441,26933.4441408,4108.77947345,13078.3121094,246.543012651
442,26923.1761718,4113.78084314,13056.170117,246.089971083
443,26911.9871092,4110.3697951,13031.4794922,246.968184416
444,26905.9558594,4108.43524294,13006.8587892,244.920895849
445,26899.858203,4112.06700144,12985.9765624,244.146707898
446,26893.1035156,4117.76338016,12965.2095702,243.705107884
447,26886.5386718,4124.39666764,12943.7359374,243.402007835
448,26882.4277344,4128.08459882,12922.7748048,243.888580161
449,26873.1691406,4128.67012372,12900.0126954,242.155813621
450,26864.3632812,4132.46471399,12881.0876954,239.488690655
451,26857.8875,4132.96502951,12859.7529296,237.590216305
452,26851.5398438,4139.0247458,12837.0830078,236.583010349
453,26837.6851562,4135.43649264,12815.3941406,237.026137453
454,26827.9660158,4136.69861951,12793.3400392,240.550801113
455,26821.6582032,4144.34553679,12774.4957032,240.847252448
456,26818.5675782,4149.74860314,12753.3347656,240.944155385
457,26807.3011718,4153.8555699,12732.1554686,239.951152408
458,26805.392578,4160.5347142,12714.0345704,238.745746224
459,26798.1644532,4169.27385739,12692.9992188,237.630495738
460,26795.0890626,4173.52589229,12673.4921874,238.523224063
461,26788.614453,4178.01503242,12652.3210938,240.626836862
462,26780.635547,4179.07220258,12631.6617188,239.379100513
463,26772.8562502,4181.43406306,12612.3195312,240.383469491
464,26768.4683594,4186.9945452,12592.0513672,240.894559579
465,26759.8648438,4192.44857578,12572.5841796,239.150013672
466,26754.6828124,4196.64498615,12552.7423828,239.679990625
467,26750.2289064,4193.33048906,12535.5615232,237.977578386
468,26749.2890624,4200.66268522,12517.7128904,239.141372823
469,26740.8222656,4199.65513188,12496.8142578,241.776620586
470,26736.0242186,4199.78891113,12478.7023438,241.237000266
471,26727.4984376,4205.61569761,12460.8210934,240.694837605
472,26723.50625,4210.23761504,12442.6718752,239.420185686
473,26717.317578,4212.07162736,12424.840625,241.02216431
474,26709.5218748,4216.32356194,12406.0767578,240.318488855
475,26702.6277342,4215.10992745,12390.2564452,239.27211401
476,26693.3664064,4215.32915706,12372.1566406,239.24455845
477,26685.9558592,4215.79947039,12354.2277346,238.515603281
478,26678.176172,4218.81653397,12335.7908204,237.677614339
479,26669.4324216,4222.67858396,12319.3820312,236.99348185
480,26662.9945314,4223.71025976,12301.7541016,236.491896386
481,26660.1539062,4228.23418497,12282.9273438,237.057196105
482,26649.6062498,4228.2489488,12264.638867,237.968258604
483,26637.9609376,4230.66897234,12247.156836,238.50382493
484,26631.7683594,4235.0228048,12229.2671878,237.927574811
485,26630.9851564,4238.81390941,12212.8898438,237.366064028
486,26624.7539062,4240.87569828,12195.6214844,237.248092614
487,26620.3957032,4245.54672564,12179.4896486,238.254686597
488,26616.8636718,4251.71862727,12163.7363282,237.357090319
