,test-rmse-mean,test-rmse-std,train-rmse-mean,train-rmse-std
172,47080.852344,4433.8809153,43111.8070312,481.127073506
173,46787.9726564,4428.9520242,42780.39375,479.515798738
174,46491.813281,4408.86590961,42453.8976562,479.013820891
175,46208.0031252,4403.81766715,42131.540625,475.801799035
176,45927.690625,4386.55908728,41806.125,473.985248645
177,45646.3414062,4377.22400371,41489.8015626,477.119478213
178,45374.7375,4375.32069658,41174.515625,473.201251775
179,45106.8679688,4373.93932787,40861.5523438,472.020830277
180,44836.8773438,4376.01359387,40551.5187498,467.483302255
181,44557.4507814,4366.7340156,40241.528125,467.641886798
182,44297.2671874,4362.88748372,39940.3140626,465.618284555
183,44045.7640624,4357.8596037,39648.5695312,461.273603307
184,43793.153125,4348.17837025,39354.3234376,458.663424426
185,43552.2234376,4349.65852451,39065.1984374,450.536309399
186,43306.7500002,4334.10552482,38774.6898438,450.292707224
187,43059.2742188,4330.92619676,38488.1984378,449.66753235
188,42823.6328126,4343.61339636,38207.8953126,448.956768677
189,42590.9210938,4335.70576041,37923.9601562,445.002286214
190,42352.2382814,4321.86372408,37645.6015624,440.417524225
191,42125.35625,4316.21832072,37372.7335938,437.565288225
192,41894.6453122,4309.36844943,37096.75,434.202051441
193,41680.1015626,4307.3191149,36826.5281248,429.547394933
194,41455.8039064,4301.49378037,36557.89375,429.69981983
195,41226.3789062,4294.82298154,36296.5273436,428.150807364
196,41021.4242188,4298.7756351,36036.521875,422.96093433
197,40792.9492188,4291.40498321,35777.2828126,420.829953468
198,40583.7148436,4290.33431512,35522.0570314,416.990396927
199,40368.8703126,4282.09288023,35268.2820314,413.980817455
200,40164.9124998,4275.12636004,35020.1789064,407.612566811
201,39968.4257812,4272.43113922,34773.1585938,406.279989764
202,39775.0945314,4264.11236594,34528.807031,404.706466106
203,39586.321875,4261.78545148,34287.4296878,402.705119535
204,39397.0890626,4267.55043442,34043.6453124,401.959185252
205,39196.4046876,4272.20933902,33804.1960936,399.47750099
206,39008.9601562,4266.06245886,33569.6742188,394.066191887
207,38822.1539062,4255.48101326,33339.1835938,392.712780317
208,38638.2281252,4247.65206193,33109.8964844,389.784349381
209,38441.8210936,4229.72200221,32879.5195312,387.396763095
210,38263.6476562,4224.78069891,32654.7101562,387.202441813
211,38081.5875002,4230.62322754,32426.825781,386.229240231
212,37898.6367186,4220.77354784,32203.9187502,382.583226667
213,37730.0660156,4221.451192,31985.1246096,381.544561373
214,37567.4195314,4214.53704917,31769.8824222,380.181323926
215,37396.686328,4202.9671367,31558.7925782,376.206408733
216,37225.467578,4198.3861739,31345.5328126,372.21044202
217,37065.6132812,4202.65364382,31138.044922,370.423443974
218,36906.4285158,4193.49247844,30925.5437502,368.159533512
219,36741.8941404,4184.66508413,30721.7832032,366.241286692
220,36589.1789064,4177.76381604,30520.2566408,362.264391648
221,36431.8753908,4177.18873591,30314.7839844,360.406040114
222,36278.154297,4178.91871964,30115.963672,355.553155269
223,36119.6316406,4175.03405343,29920.5835936,355.963579479
224,35974.426172,4181.13943445,29726.086328,354.72543039
225,35833.4390624,4181.72468469,29532.904297,352.869462591
226,35689.1964842,4175.72059799,29343.2992188,351.689446324
227,35544.9433594,4170.21524725,29152.701172,352.502133089
228,35400.904297,4167.10618265,28968.7738282,347.59762299
229,35263.5535156,4156.79351086,28784.708594,348.101576208
230,35130.724609,4154.40826493,28602.0605468,348.221210085
231,34991.3859376,4141.02165911,28422.2703126,346.05673476
232,34858.746875,4132.11159791,28242.5554688,344.451251964
233,34730.4242188,4138.20589322,28068.8921876,337.600166967
234,34597.8203126,4133.6735503,27893.0027342,337.380698923
235,34474.4355468,4138.67416885,27719.657422,334.137021845
236,34342.0499998,4128.54209424,27553.0558596,333.738928815
237,34218.5441404,4125.15559717,27383.8046876,333.065851072
238,34092.8894532,4128.26788578,27213.1796876,332.744915388
239,33962.9644532,4128.48532546,27046.6847656,328.839306135
240,33836.7851562,4122.56970745,26882.4488282,326.030252762
241,33725.7105472,4128.9468216,26721.5953124,321.768556688
242,33606.5523438,4121.83883549,26561.6753906,318.842547075
243,33498.8593752,4113.23874428,26404.7324218,319.305734629
244,33383.3511718,4112.41869908,26245.125781,318.336846834
245,33273.9277346,4106.66971831,26088.8765624,314.743634427
246,33166.099219,4095.12839256,25939.8164062,320.899201432
247,33063.001953,4092.40000745,25790.930078,318.663461436
248,32952.9222656,4087.51707911,25637.2101564,317.880255698
249,32849.7714844,4088.28418572,25487.9480466,312.666537958
250,32738.5804688,4086.86992824,25335.142578,313.172674181
251,32642.8746094,4080.76860491,25185.7558592,310.63721314
252,32536.7800782,4076.74356711,25040.9687498,309.753708597
253,32449.5855468,4079.25616764,24897.042578,307.96528828
254,32351.0636718,4081.39769067,24755.1601564,303.602944568
255,32250.0777344,4080.19646929,24611.132422,301.794349906
256,32150.25,4078.26676058,24475.8035154,297.391082221
257,32058.4160156,4076.24496425,24335.958203,297.49494099
258,31964.709375,4065.76259881,24199.7019532,300.763973537
259,31871.780078,4061.17429022,24065.5511718,297.506237473
260,31779.3300782,4064.20989078,23933.1523438,294.585771359
261,31693.6347658,4067.1277059,23804.0855468,293.880907475
262,31608.6910154,4058.69069864,23672.4988282,293.634556712
263,31522.7000002,4054.71854268,23545.5554686,290.840788508
264,31441.7941406,4051.67734491,23420.8910156,291.976727885
265,31365.648047,4048.24470998,23294.9050782,290.79231271
266,31287.3535154,4046.43606243,23170.2210938,290.951786815
267,31209.3273438,4050.50500337,23046.6722658,290.869877337
268,31130.2816404,4052.23917552,22927.1730468,288.826640363
269,31045.3351562,4051.73712552,22801.995703,285.808179046
270,30964.703125,4043.1640556,22683.6761718,282.324806851
271,30881.1433592,4036.5338342,22564.0488282,284.110432406
272,30800.1894532,4033.50139901,22447.9761718,284.772820188
273,30714.6914064,4030.61230975,22332.2917968,287.017035286
274,30641.4871092,4031.42174793,22218.638672,286.107917337
275,30571.9808592,4026.32933191,22109.0195312,280.630529994
276,30493.614453,4015.67208718,21997.757422,279.346198403
277,30424.9277344,4009.80486236,21889.2421874,281.954570197
278,30348.359375,4009.66393431,21776.7914062,284.581765483
279,30283.4625,4005.54640666,21671.2070312,286.607470133
280,30211.0175784,3998.32683201,21564.8226562,285.468184854
281,30145.1265624,4002.07512276,21460.2492186,284.625374432
282,30085.580078,4005.85503011,21358.0902342,283.52126669
283,30015.1511716,4001.03146542,21247.9007812,282.354654469
284,29941.1828124,3992.18019455,21144.426953,283.492145463
285,29879.4839842,3997.95330824,21043.3300782,280.882488476
286,29812.7765622,3995.59511852,20945.504297,279.306968805
287,29751.6820314,3995.35957033,20845.735547,276.508727306
288,29691.496875,3994.20969574,20748.468359,275.154771669
289,29637.6976562,3992.31990128,20653.4132812,273.399072013
290,29574.980469,3991.20483709,20558.4417966,273.079503089
291,29519.0546874,3998.17634824,20463.58125,272.985187219
292,29468.2304688,4004.60720467,20371.3417968,274.47697569
293,29409.7871094,4002.06226465,20274.7277344,270.822154968
294,29349.6566406,4000.36738429,20184.4382812,269.149482413
295,29294.246094,3998.22087639,20096.3167968,268.272529149
296,29248.5640626,4005.94987994,20002.090625,266.994643888
297,29205.186328,4012.79361036,19914.8984374,263.320052169
298,29156.291406,4015.82830896,19826.6253906,265.569594284
299,29109.2300782,4019.27512958,19739.2273436,264.995349993
300,29062.4492186,4021.25503629,19657.1179688,264.295504119
301,29014.2273436,4025.22906067,19577.4101564,263.993441973
302,28971.9871094,4022.95412566,19493.8984374,265.299205566
303,28922.269922,4019.82583195,19411.2968748,265.097180566
304,28877.9335938,4027.22333368,19330.4738282,259.934792346
305,28836.044922,4029.81128276,19249.4359376,256.504949969
306,28788.9257812,4033.81487761,19168.6074216,260.054431154
307,28746.4953124,4041.08038737,19086.8835938,257.378475924
308,28702.3121092,4044.10490698,19011.680078,260.794891623
309,28658.3878908,4041.92967736,18935.036328,258.879349954
310,28616.0843748,4045.00894856,18856.226172,258.621722412
311,28565.9089844,4039.69538621,18781.1871094,255.756269927
312,28522.0152344,4042.27272385,18706.7660158,253.468691512
313,28489.0707032,4048.18521137,18634.9039062,249.851778499
314,28450.2304686,4054.24826317,18559.961328,246.946473196
315,28406.6085938,4052.86344159,18488.9410156,247.51869135
316,28365.0496094,4051.57961363,18412.6074216,248.617205456
317,28329.9828122,4053.23010741,18342.4078124,247.379114461
318,28292.6847656,4051.64208152,18272.2484376,244.875628029
319,28254.6644532,4053.35340447,18201.0578124,242.179807885
320,28216.1105468,4058.07142383,18132.8328124,243.139495984
321,28183.1535158,4062.92090098,18064.0203126,244.940744261
322,28144.7785156,4064.45192929,17994.8027342,241.319947172
323,28115.182422,4071.37435171,17928.1175778,238.621691736
324,28082.5925784,4078.85423775,17863.7207032,237.095613236
325,28045.8054688,4078.99342446,17798.9921876,238.024263196
326,28010.4160156,4083.1578278,17733.2089844,233.20450205
327,27985.9335938,4083.13525042,17668.0499998,232.93840311
328,27960.2296874,4084.5921239,17605.3265626,234.408652384
329,27927.4128906,4086.6901837,17543.6757812,234.428751208
330,27898.3374998,4096.98406491,17484.2503904,236.040623195
331,27865.005469,4102.0245808,17423.6242184,236.513221206
332,27834.9566408,4106.16055367,17363.4898436,237.219925155
333,27806.1546874,4108.38038687,17303.8867186,237.680764803
334,27783.769922,4108.13326594,17248.9335936,239.066499788
335,27763.28125,4115.48483326,17191.5707032,240.552377742
336,27736.2734376,4123.16341571,17129.7210938,239.239808476
337,27707.1085938,4120.65113349,17073.1132814,240.85102827
338,27682.8113282,4122.63485374,17014.9410154,239.74345521
339,27656.3523438,4123.12773585,16958.7898436,240.927582134
340,27631.5003906,4130.02897475,16905.0472656,240.155739258
341,27609.6039062,4136.30785466,16847.5136718,242.188616325
342,27576.6105468,4138.44306352,16792.386914,240.30704445
343,27556.7160156,4138.72948698,16740.1187498,237.838085294
344,27529.482422,4137.7366863,16684.0308594,237.16036018
345,27505.8589844,4139.07579993,16633.0585936,237.581923252
346,27477.6753906,4144.21255436,16581.8945314,236.917808654
347,27444.8300782,4137.36175919,16530.4505858,239.448774924
348,27422.1367188,4144.73160356,16478.9267576,237.191542138
349,27397.632422,4148.03917479,16428.0882812,237.452951667
350,27374.1347654,4148.74221433,16381.0478514,236.242462778
351,27355.0242186,4147.2045534,16334.8966796,234.833548451
352,27329.7125,4145.24865845,16287.9626952,234.644861703
353,27303.5781248,4146.53568872,16241.4646486,236.327576356
354,27277.9191406,4152.46416909,16193.2728516,238.306693486
355,27248.2894532,4151.1643213,16145.272461,239.310391588
356,27221.8152344,4144.6381427,16095.5513672,242.595675492
357,27200.1574218,4146.41845593,16049.6060546,242.156852583
358,27186.544531,4148.41785427,16006.3535154,241.265831528
359,27162.1410158,4152.59078411,15957.8853514,241.154578931
360,27144.070703,4161.09172762,15914.5132814,240.298337718
361,27125.5375,4158.55402681,15871.3919922,238.556620261
362,27104.1320314,4154.76607076,15827.0027344,240.065568166
363,27082.44375,4156.83778537,15782.9960936,240.329853203
364,27053.1796876,4156.04119408,15737.6300782,238.403354681
365,27027.4597656,4156.37595363,15692.6732422,238.411322774
366,27007.457422,4160.85323981,15648.1429688,236.27672266
367,26983.9054688,4165.41561393,15604.9382814,234.656367945
368,26960.8746094,4159.29830443,15562.330664,232.156776146
369,26940.2707032,4165.65121627,15522.0611328,229.181859511
370,26919.471875,4165.07988297,15480.5896486,228.844110091
371,26902.7851564,4171.42516791,15440.4271484,226.108608203
372,26877.9410156,4174.12605326,15396.5427734,225.718219092
373,26857.8972656,4177.90852246,15356.0972658,225.001959724
374,26833.4511716,4176.33315405,15317.6476564,223.97168923
375,26811.809375,4181.49311907,15276.960156,225.295817754
376,26794.6859374,4181.63240965,15235.236914,221.53800013
377,26776.2976564,4179.26913823,15197.8669922,217.880027622
378,26748.5105466,4185.11821252,15158.0667968,219.203279912
379,26725.9562502,4185.55025852,15119.8353512,219.850245241
380,26709.9410156,4184.10022811,15082.6525394,219.8948905
381,26691.3015622,4185.96288983,15045.8335938,219.160888414
382,26674.9148438,4187.61496819,15009.7902344,218.937193484
383,26657.0390624,4190.18693982,14975.8105466,221.710462287
384,26640.6121094,4191.12201924,14939.3693358,221.946020212
385,26628.4035156,4187.42164753,14903.7744138,223.438672748
386,26616.8160156,4194.77352195,14868.7400392,225.648667855
387,26604.0953122,4197.98356973,14835.054883,223.269424813
388,26590.1066406,4200.34773827,14798.779297,225.433790284
389,26572.844922,4200.45313405,14765.6955078,227.091156702
390,26559.2476562,4199.50223055,14729.624414,227.118793555
391,26547.5460936,4198.32780701,14694.9228516,228.61921991
392,26534.5531252,4202.99059716,14662.6191406,227.379288634
393,26522.9464844,4206.1798985,14629.166211,227.154844938
394,26503.6218748,4203.63018557,14599.0634766,229.660792963
395,26486.8117188,4205.29211132,14566.2052734,230.175251187
396,26476.0222658,4211.80251162,14532.9910156,231.566099598
397,26467.7687502,4216.2521752,14502.4376952,231.388044601
398,26455.9242186,4215.84788807,14471.8125,229.842722951
399,26444.3578126,4220.6734802,14443.151953,231.65460626
400,26429.4011718,4224.27552884,14412.656836,230.381591826
401,26413.8886718,4225.29309683,14380.869922,231.078897338
402,26397.386719,4223.61381501,14348.6183594,230.128031153
403,26382.2070312,4228.38487667,14316.398828,230.149987305
404,26368.7054688,4229.38348211,14288.2044922,232.906182403
405,26358.0738282,4228.51704277,14260.9035156,233.353919851
406,26342.8796876,4225.55025585,14231.145117,232.228300152
407,26329.4613284,4224.76076355,14199.5898438,230.92487611
408,26316.0984376,4222.30548245,14171.203711,232.915563055
409,26309.2753904,4220.90309427,14143.1417968,234.030910011
410,26297.4691404,4225.32881703,14115.0910156,233.393003673
411,26285.3585936,4226.16477876,14087.6210938,234.60855773
412,26274.263672,4228.6388,14059.7666016,237.8961353
413,26267.9425782,4234.41181777,14033.4226562,237.86762711
414,26259.5132814,4241.62994611,14005.6371094,237.691132644
415,26245.4062502,4237.8345183,13977.7347656,239.970094135
416,26240.4027342,4244.07974801,13950.2148438,238.5725386
417,26228.8507816,4249.5271084,13925.4666014,239.680809385
418,26216.7410156,4250.16578219,13897.2687502,239.844147995
419,26209.6816404,4254.72275511,13871.2492186,243.083667623
420,26199.239453,4260.10382188,13845.869336,243.065296155
421,26192.1742188,4269.22203959,13823.6746094,242.868242871
422,26182.9390622,4271.40400423,13800.823828,242.112903476
423,26168.3632812,4272.9991193,13774.8115234,242.626945704
424,26159.5683596,4275.98180194,13751.2806642,240.916510416
425,26147.4242188,4280.35209284,13725.6273438,243.123548655
426,26139.4226564,4287.04690559,13699.7644532,243.056397396
427,26123.4468748,4283.33708543,13676.6162108,245.205432652
428,26113.6675782,4285.73857553,13652.6083984,248.110512239
429,26102.8921876,4287.1431014,13628.8218748,248.084237289
430,26090.9578126,4287.1402894,13604.3568362,247.839233498
431,26076.9503906,4279.12292097,13581.9175784,250.079765801
432,26064.910547,4276.53472022,13561.3640624,250.824976761
433,26060.2046874,4280.16812782,13537.3714844,249.786935017
434,26045.3621092,4284.41539639,13514.3125,248.138016357
435,26039.3757814,4290.2385515,13491.6304688,245.843914263
436,26029.9703124,4292.89587705,13469.263086,248.412905323
437,26022.2886716,4297.04061811,13445.8052734,250.157220964
438,26014.4515628,4298.01173053,13423.3052732,249.276498803
439,26009.1792968,4301.38684713,13400.8576172,248.564238706
440,25999.55,4305.30281469,13378.1404296,250.892659505
441,25991.0234376,4307.73360248,13356.1199216,250.698052368
442,25985.469922,4308.46331689,13334.6552736,251.093835587
443,25976.9984374,4309.3729296,13312.3345702,253.107554726
444,25970.5160154,4314.95962952,13291.160547,251.033145378
445,25963.1109376,4316.54517008,13271.821875,248.967456826
446,25959.2886722,4320.0559753,13251.7449218,250.5830623
447,25947.0878908,4318.11478688,13230.9564454,252.770583304
448,25945.058203,4319.96748314,13211.8345704,254.183442302
449,25940.9140624,4324.93296233,13190.4113282,251.044610882
450,25931.3445314,4325.78974956,13170.2726562,251.671392158
451,25927.3371094,4331.55787998,13150.6216796,254.165502893
452,25925.2023438,4332.71521581,13129.908789,253.808433747
453,25919.2710936,4338.86382616,13110.6513672,253.243617457
454,25909.4574218,4339.36705707,13090.44375,251.465196073
455,25902.851172,4342.45592854,13070.8640626,251.724116808
456,25897.00625,4346.4542555,13053.4765626,251.133527306
457,25896.7226564,4353.48273851,13031.9279296,253.282236985
458,25889.1554686,4352.94628641,13011.1003906,252.100802111
459,25883.3753906,4355.83511911,12990.2609376,253.57722337
460,25878.8746094,4352.0500455,12971.9884768,254.604640949
461,25872.5425782,4354.32309369,12954.9701172,254.973164328
462,25865.640625,4358.74780869,12934.8500002,254.827394119
463,25856.4398438,4361.04296332,12915.3849608,254.52139284
464,25850.4492186,4361.10611438,12894.3947264,254.16089113
465,25838.8035158,4357.57973272,12877.5041014,251.903114043
466,25834.4941408,4359.5347537,12859.0988282,253.050563809
467,25826.1667968,4359.8947647,12841.8173826,254.285758654
468,25818.8679686,4361.30245162,12824.819922,254.696439767
469,25815.4652344,4361.80468045,12805.1824218,253.914220287
470,25807.2285154,4363.1646889,12785.7958984,255.757394079
471,25797.2976562,4363.87237346,12766.8210934,256.70738956
472,25794.3273438,4367.6031479,12749.8087892,256.233852794
473,25791.1398438,4372.83247546,12730.5384766,255.882230911
474,25788.573047,4378.03725623,12712.7283204,258.764383047
475,25786.7375,4383.21464213,12697.6041016,259.858645444
476,25776.9183594,4381.28754128,12681.178711,258.523794436
477,25769.9640624,4387.39011689,12663.0550782,257.275351224
478,25765.9933596,4389.76362169,12644.9386718,257.701430925
479,25761.3222654,4389.19369114,12627.934961,257.944091014
480,25758.9125,4395.01885001,12609.8367188,260.9032719
481,25753.7171878,4393.00127493,12596.278711,261.261453162
482,25750.7273434,4393.61539015,12579.7435548,261.15804677
483,25746.5460938,4397.89622802,12564.9291014,261.531103593
484,25746.3421874,4403.74513465,12550.71875,261.800880521
485,25741.6906248,4407.59311862,12535.2275392,263.556002853
486,25736.7300782,4404.24814436,12520.711914,262.767103381
487,25728.0160156,4404.20561231,12504.8404298,263.083265585
488,25724.2382816,4410.44995912,12488.501953,264.090373487
