,test-rmse-mean,test-rmse-std,train-rmse-mean,train-rmse-std
35,166892.390625,7443.79323509,166823.015625,1797.86117672
36,166115.859375,7422.63084166,166051.24375,1786.82813987
37,165348.509375,7397.03629234,165278.84375,1784.25687651
38,164585.421875,7373.28021164,164510.6875,1777.62483291
39,163819.5875,7352.08655196,163747.7,1771.20419884
40,163061.21875,7327.65596575,162986.21875,1765.01702967
41,162306.565625,7317.50915093,162234.3875,1759.62883414
42,161554.984375,7305.24521285,161478.29375,1751.20275499
43,160814.38125,7281.4369363,160727.678125,1737.92300945
44,160072.2375,7257.03621135,159979.275,1731.85290353
45,159323.925,7226.2852969,159233.6,1731.65269362
46,158591.578125,7199.76294981,158487.70625,1724.37538693
47,157862.525,7185.32401135,157749.11875,1711.75936318
48,157136.76875,7158.97509721,157014.9875,1708.15420242
49,156413.80625,7142.29316863,156280.796875,1698.00165656
50,155693.021875,7112.73221,155557.8875,1687.70406629
51,154973.203125,7099.14236075,154832.740625,1680.70504088
52,154268.34375,7082.31648562,154116.646875,1669.17423062
53,153569.70625,7065.85514246,153402.73125,1662.13198871
54,152869.99375,7040.50523251,152693.81875,1656.96752461
55,152165.09375,7015.92625978,151985.771875,1649.48249871
56,151467.884375,6999.05525114,151279.684375,1640.39112531
57,150782.009375,6977.6605331,150577.309375,1631.72062073
58,150085.3,6962.08018585,149881.503125,1627.59437012
59,149398.578125,6951.71392782,149186.4375,1622.15119608
60,148711.571875,6932.95162083,148496.684375,1618.59089938
61,148033.140625,6910.44338033,147807.05625,1611.53096166
62,147345.753125,6889.4553161,147120.278125,1605.4916962
63,146676.525,6868.62716461,146441.13125,1599.07841866
64,145999.896875,6851.01043275,145765.1375,1591.53592358
65,145338.74375,6831.57280395,145088.8875,1585.36443228
66,144668.68125,6804.6921184,144416.534375,1576.6411303
67,144020.50625,6792.61064565,143753.93125,1568.01249035
68,143364.75,6768.31502835,143090.903125,1559.06900036
69,142708.775,6762.24613789,142430.58125,1545.83679609
70,142060.753125,6745.85906077,141773.41875,1536.6230554
71,141417.9875,6737.87721758,141121.834375,1527.32357949
72,140775.226562,6719.23572354,140469.1875,1519.85675951
73,140133.201563,6704.89518814,139822.090625,1513.67175645
74,139503.439063,6696.27342058,139175.290625,1502.7211576
75,138875.725,6678.33294213,138533.6125,1498.19373139
76,138248.857813,6663.99270938,137892.68125,1489.22245224
77,137627.026562,6646.77376016,137257.5,1483.17367964
78,136997.0875,6631.65149825,136622.603125,1477.33507852
79,136386.946875,6619.62518665,135998.909375,1466.90612283
80,135769.935938,6598.1878154,135372.253125,1457.7048769
81,135156.746875,6572.60751919,134748.89375,1450.7781729
82,134548.48125,6548.83271607,134126.39375,1444.28082481
83,133940.514062,6542.48421241,133511.20625,1441.02558766
84,133337.195312,6531.64308902,132900.296875,1433.2303303
85,132739.360938,6507.2610827,132292.478125,1427.80376401
86,132142.564063,6489.20481276,131682.13125,1421.3669797
87,131556.35625,6478.74024881,131081.685937,1416.28587344
88,130958.578125,6460.37641727,130481.03125,1412.12283189
89,130371.632812,6444.22300024,129880.428125,1405.30714087
90,129782.020313,6427.51999629,129284.034375,1402.78400453
91,129201.371875,6415.25037438,128693.875,1396.13544986
92,128612.420312,6394.24338111,128102.603125,1390.99567365
93,128045.298438,6376.63735465,127517.371875,1385.15665453
94,127470.873438,6355.5141692,126931.671875,1374.64055475
95,126911.11875,6335.31764206,126351.63125,1367.85570766
96,126340.665625,6315.13291693,125772.507813,1362.71672538
97,125765.7875,6295.68901933,125194.615625,1359.62672177
98,125198.3,6278.20714207,124621.33125,1355.48415904
99,124624.432813,6255.68423432,124048.665625,1352.47968972
100,124065.470312,6243.91793973,123477.415625,1350.01972866
101,123512.265625,6228.25642236,122913.901563,1343.55811867
102,122961.551562,6206.27675183,122350.703125,1339.28208209
103,122403.10625,6180.6909896,121791.979687,1339.81784922
104,121854.139063,6165.71884634,121235.440625,1334.0926792
105,121312.9,6145.38960387,120681.823437,1331.22812967
106,120785.984375,6136.42989133,120134.245313,1327.98539738
107,120253.820312,6125.09355373,119587.34375,1319.08561343
108,119717.7375,6101.21491396,119041.91875,1315.89668542
109,119183.904687,6089.79928142,118500.435937,1311.51695181
110,118654.085938,6074.92517419,117962.195312,1305.30824218
111,118122.071875,6048.63539263,117430.85,1309.61623112
112,117608.985937,6033.94321494,116899.239062,1302.5637822
113,117091.164062,6025.83253237,116370.853125,1300.90762584
114,116572.959375,6007.65085478,115843.795312,1298.09484466
115,116069.246875,5994.49594335,115321.003125,1292.86839262
116,115558.607813,5974.26402585,114801.448437,1287.05348503
117,115049.778125,5949.8285021,114276.259375,1284.65053695
118,114542.373437,5926.40820615,113766.140625,1282.050113
119,114045.10625,5916.43137974,113251.565625,1272.98784729
120,113536.939062,5906.01824998,112739.042188,1268.73886548
121,113038.24375,5891.41354194,112228.58125,1262.13527089
122,112539.93125,5870.80697917,111722.728125,1258.53220486
123,112034.965625,5855.49754973,111213.415625,1251.22690631
124,111544.851563,5839.25631915,110714.678125,1249.40392948
125,111064.590625,5830.32747169,110218.289063,1240.22066216
126,110582.45,5814.11814518,109720.176563,1234.81973186
127,110091.734375,5795.52739785,109222.982813,1234.57180286
128,109608.20625,5783.39796241,108727.804688,1225.66447885
129,109124.723438,5768.21401408,108237.428125,1219.42642361
130,108645.05625,5758.25096094,107751.409375,1216.92545183
131,108170.484375,5739.90555081,107263.682813,1213.79138519
132,107698.107813,5732.3479683,106780.139063,1208.69363382
133,107228.1375,5718.69358823,106299.659375,1201.96912339
134,106755.217187,5705.6239496,105817.6,1197.78645318
135,106297.459375,5697.65848785,105341.96875,1192.26879452
136,105831.973438,5691.79957572,104864.926562,1186.80047784
137,105365.642187,5679.32375335,104391.175,1179.31568544
138,104912.765625,5676.46263048,103922.675,1175.69317871
139,104457.70625,5667.29351777,103457.751562,1169.76986675
140,103991.325,5650.17161411,102988.217187,1162.90855326
141,103539.796875,5642.8669938,102526.38125,1156.34447922
142,103097.848437,5639.25727722,102066.198438,1148.42306506
143,102655.4625,5627.97132564,101607.767188,1139.37398221
144,102211.407813,5612.11307307,101154.807812,1136.14904068
145,101767.5375,5599.73153204,100698.5125,1131.010953
146,101321.665625,5581.39494661,100247.11875,1130.58256174
147,100881.678125,5556.83637798,99795.790625,1130.44593186
148,100450.4875,5550.16558926,99350.2671876,1124.43905266
149,100010.560937,5531.76355776,98900.9015624,1118.70492988
150,99579.0515626,5516.55514168,98455.240625,1115.87753612
151,99156.0453126,5508.6516833,98015.7625,1110.56035799
152,98738.1593752,5497.05831669,97580.1531248,1102.35984571
153,98316.6156252,5480.67605845,97146.2875002,1100.17060309
154,97896.2234376,5476.19177467,96713.3874998,1094.54878926
155,97483.440625,5463.98315028,96282.4749998,1090.94636713
156,97053.946875,5453.54786878,95852.9156248,1090.57614827
157,96635.8531248,5445.08806126,95422.1906252,1086.43793428
158,96218.234375,5434.03184149,94995.9781254,1082.2542844
159,95806.0453126,5418.82319834,94570.46875,1076.73569132
160,95393.9265624,5405.38397813,94146.0203126,1070.42365744
161,94984.5093746,5392.43422673,93725.196875,1061.87807049
162,94576.6328124,5376.27709482,93302.5968748,1060.36593081
163,94168.528125,5362.88052926,92884.7765626,1055.96907193
164,93763.09375,5351.59361786,92470.6546874,1051.90937881
165,93364.9062498,5333.87557816,92059.7312498,1049.03533657
166,92965.9109374,5319.93903803,91651.0390628,1046.87097163
167,92568.896875,5306.15229699,91243.4937502,1042.2814529
168,92179.5703124,5300.31634784,90839.0578126,1038.96116525
169,91789.5265624,5286.43040482,90436.7843752,1033.12292024
170,91406.303125,5268.36607671,90035.128125,1032.31207146
171,91022.1,5261.13523253,89637.4875002,1028.82079032
172,90641.5546874,5253.67992735,89243.4953126,1026.88933396
173,90254.8718748,5236.11512806,88846.7203122,1022.89940205
174,89878.79375,5233.02382967,88454.9328124,1017.78328931
175,89499.3343752,5227.77974473,88063.0046876,1013.61583282
176,89113.6734376,5211.70689782,87671.4109376,1008.44692608
177,88736.9156252,5204.24104945,87284.5734376,1005.03655816
178,88364.609375,5200.45277355,86899.7359374,1000.57079378
179,87995.1109376,5188.83649399,86518.9750002,999.527459692
180,87634.2703124,5186.95332569,86135.2734374,993.230423616
181,87268.9937498,5184.64380325,85755.9671874,989.008716913
182,86906.4875002,5170.32908896,85377.5734376,982.21105833
183,86543.3390624,5160.13010753,85001.2375,980.528936838
184,86180.1203128,5155.52201362,84628.65625,974.781410372
185,85822.396875,5139.59370862,84254.0062502,973.622274818
186,85466.03125,5130.1210471,83879.5578126,970.560961871
187,85108.2671874,5122.61681999,83512.1250002,966.57423137
188,84757.3656248,5106.6031771,83145.6390628,963.664236857
189,84397.6718748,5095.54787333,82779.3,958.890442263
190,84044.1859374,5087.25529804,82417.5953126,954.338381627
191,83704.075,5074.5769755,82058.4109372,948.994065549
192,83365.2890624,5073.11445629,81700.0531248,942.357584663
193,83027.175,5060.34407273,81340.4749998,937.209491844
194,82680.421875,5049.54943721,80981.5031248,933.375421964
195,82340.7812498,5042.82686963,80630.6906252,927.256927251
196,82000.8874998,5031.42770673,80279.4281252,926.631204384
197,81662.4921876,5021.69088952,79924.6484376,923.358105109
198,81321.190625,5015.56599501,79573.2843746,918.91007032
199,80987.5125,5005.64315367,79225.3328126,911.1118739
200,80658.740625,4994.43445141,78880.9374998,906.354979034
201,80327.8125,4985.25834122,78538.5093748,897.329090835
202,80008.2093748,4973.98072113,78202.59375,893.704510062
203,79679.6671876,4963.0820994,77860.478125,889.065787977
204,79355.4921876,4955.6294806,77522.8843748,884.230356619
205,79037.925,4945.59390716,77188.990625,877.773809051
206,78715.0015628,4933.04075917,76851.640625,874.99479553
207,78395.5874998,4917.77086804,76516.45,870.929708455
208,78072.0093752,4900.85511581,76183.0484378,872.3705958
209,77762.5640626,4887.95065533,75851.4140628,871.865473252
210,77452.4593752,4885.79889183,75521.44375,869.484259873
211,77139.7484376,4873.5805764,75191.928125,866.42936013
212,76826.6656252,4866.07127144,74865.3078124,863.326351789
213,76518.5453126,4855.89620287,74540.4578124,859.672624248
214,76219.9953126,4842.00066296,74218.64375,857.343128098
215,75923.8624998,4824.90841501,73897.6,859.174158675
216,75614.4171876,4809.41174567,73577.5171874,853.881018261
217,75320.5999998,4804.5064847,73259.4609376,847.179078807
218,75016.259375,4798.20848318,72942.1875,844.468968318
219,74718.096875,4794.24186669,72632.4718748,842.017305818
220,74425.725,4786.42522048,72320.8031252,840.379678546
221,74138.2078128,4776.03311643,72015.9328124,839.359510653
222,73837.7593752,4762.54608398,71707.253125,837.170541499
223,73544.8953124,4753.77385607,71399.153125,830.154467986
224,73258.8484372,4744.47433814,71093.0234374,826.498103851
225,72966.7671874,4728.17517124,70783.490625,824.460834147
226,72682.675,4712.56276067,70479.409375,823.122975608
227,72402.696875,4709.60418252,70178.7187502,816.737404965
228,72116.1218748,4702.72977034,69876.23125,809.863317682
229,71829.2695314,4687.99170535,69576.6734376,808.581075476
230,71553.4039062,4678.66134811,69281.6562498,806.726321492
231,71273.18125,4675.94583187,68984.01875,801.860169692
232,70989.8359376,4665.63900385,68688.2062498,800.382985308
233,70718.775,4652.30903045,68392.6828124,799.11602413
234,70446.5523438,4643.06407035,68102.2890626,800.212749233
235,70172.7164062,4631.93070086,67809.9359376,798.030591534
236,69899.1648436,4621.92613588,67520.7984374,795.733520066
237,69639.1273438,4618.12351671,67233.7046876,794.367559342
238,69363.86875,4612.6568777,66942.2937496,790.874678169
239,69095.634375,4598.68208078,66659.8375,786.270136485
240,68826.1007812,4589.63890141,66375.2257812,780.022268164
241,68567.5664062,4588.68834832,66093.2562502,776.289557114
242,68305.709375,4576.87984147,65813.2046874,772.07518756
243,68053.8695312,4567.99205495,65538.7867188,765.641527608
244,67794.7117186,4559.28115099,65258.3554686,764.192486374
245,67537.3484376,4549.37221521,64977.0039062,761.619314824
246,67278.2531248,4546.57809749,64702.0351562,760.84545578
247,67027.6476566,4537.40529792,64429.8875,759.088208016
248,66769.9843752,4531.51855125,64155.5882814,759.076356103
249,66515.4781248,4529.69788507,63884.1210938,755.810474108
250,66264.9453128,4517.57904332,63616.1625,755.207486504
251,66017.0054688,4517.08542201,63348.2476564,749.893550397
252,65768.003125,4511.03480747,63078.6867186,748.289095786
253,65523.8328124,4508.87338893,62812.5992186,747.781805354
254,65272.9039062,4496.79226638,62547.508594,746.828818847
255,65024.2390624,4489.37481409,62287.64375,743.976456188
256,64774.4445312,4480.42038055,62022.5554688,740.359336314
257,64527.0648438,4467.93990463,61763.6046876,740.145693452
258,64285.8476562,4468.30494366,61503.8156252,732.310971915
259,64044.159375,4457.29018057,61246.0140628,731.884345733
260,63805.1179688,4450.18393593,60990.3710936,728.546395156
261,63575.671875,4450.21076995,60737.7421874,725.866203527
262,63337.4132816,4442.77200526,60484.1171876,722.800422782
263,63103.0023438,4435.39542801,60230.50625,722.238540356
264,62867.3148434,4435.41163414,59979.4960938,716.241713959
265,62641.2960938,4430.06333656,59733.1195314,713.136172903
266,62414.4609374,4422.57141132,59486.1476564,703.645911179
267,62182.3187498,4422.13949156,59235.0171876,699.227355446
268,61951.9742188,4411.11664868,58985.9257812,698.358345422
269,61733.4882814,4407.6237909,58738.7359376,694.253396384
270,61499.0921876,4400.19361843,58491.1890624,690.932819765
271,61269.8140626,4387.38460363,58247.090625,690.071053088
272,61053.3625,4382.93908205,58010.5984374,686.216171738
273,60836.2445316,4378.65505907,57772.0015626,681.826285588
274,60616.328125,4367.38928495,57532.5117186,679.168123813
275,60397.4554688,4360.70315325,57293.7843752,671.672266987
276,60180.7781248,4350.82676239,57057.58125,669.505645704
277,59965.483594,4335.53456639,56822.4101564,671.002336873
278,59743.3937498,4323.51124042,56585.6671874,671.052759948
279,59531.9007812,4317.84913026,56351.877344,666.811338038
280,59319.8960936,4309.09904722,56120.1507814,665.613137598
281,59106.8656248,4302.74522511,55887.221875,662.33607872
282,58895.5890626,4295.30061728,55654.8484376,662.47494795
283,58683.7070314,4287.20456027,55427.9679686,663.496935486
284,58474.9296876,4288.64069683,55200.1093748,661.716677759
285,58272.3304686,4284.75605441,54974.1171876,658.957036547
286,58066.29375,4289.78750034,54748.1921874,652.782196949
287,57860.969531,4288.05529778,54524.0773436,650.795502583
288,57659.8710938,4281.6180634,54303.7648438,649.159123781
289,57462.9445314,4281.01459353,54085.7093748,644.494864806
290,57262.4351562,4273.13891647,53867.590625,642.818574324
291,57062.93125,4267.2800806,53648.1734376,640.541833827
292,56868.3789064,4266.56439931,53432.1281252,632.691929471
293,56675.5804688,4263.32798133,53217.9804688,633.461434776
294,56475.553125,4255.01724198,52999.4210938,630.097332637
295,56278.0601562,4251.42524809,52782.4507812,627.72623633
296,56086.7632812,4250.12783436,52568.3890624,626.312993041
297,55887.909375,4237.74619586,52352.6625,623.484511367
298,55692.4632814,4233.29906796,52142.899219,617.729805518
299,55503.1242188,4226.34555013,51931.8367188,614.630266181
300,55318.0656248,4220.85330447,51725.5421876,614.809893785
301,55133.2585938,4223.15431096,51515.716406,610.985478032
302,54945.703125,4218.7721831,51306.2578124,609.999927248
303,54754.5476562,4207.26876672,51097.0210936,611.415581872
304,54564.6734376,4198.27609577,50890.19375,610.035399081
305,54381.7687502,4185.84000802,50686.3585938,609.854271075
306,54205.3078126,4185.21236574,50484.9109376,605.197919859
307,54024.6125002,4173.21225175,50281.0359376,603.551746512
308,53846.4515626,4169.77671804,50077.3664062,602.734160964
309,53668.507031,4167.68600463,49880.558594,601.422524485
310,53488.1351564,4162.33419101,49681.1046874,599.119705518
311,53315.8218748,4159.74041363,49484.8070312,598.234173859
312,53139.1437502,4146.88818917,49287.8742188,598.057107848
313,52966.6554686,4141.55589181,49094.78125,597.493844009
314,52796.2679688,4134.18208725,48899.2398438,596.469487667
315,52631.299219,4132.98377723,48708.0109376,592.832181162
316,52458.3062498,4135.89180426,48515.528906,586.170231998
317,52282.9851562,4135.49755516,48319.4226562,585.692633943
318,52116.6742188,4129.85811139,48130.7765626,585.855189698
319,51948.3460938,4123.47545619,47943.98125,583.675243702
320,51790.4859374,4125.05579416,47756.8554688,580.941175689
321,51626.7164062,4122.85130913,47564.700781,578.212990261
322,51462.6874998,4119.08753211,47376.407031,575.63774455
323,51293.5374998,4106.98807463,47189.6367188,574.706064906
324,51123.9812502,4098.79847541,47000.533594,574.755378191
325,50961.5648438,4092.55944434,46814.6804688,572.757053361
326,50802.0492188,4088.08834875,46632.9234374,572.110851664
327,50645.8656248,4083.26204502,46452.3,572.894618173
328,50487.2156252,4080.33087886,46274.3335938,573.146169538
329,50323.5664064,4069.62772966,46094.7921876,575.403128526
330,50168.0882814,4063.55745336,45914.3945312,573.846373984
331,50012.7070312,4063.96564701,45738.6296874,569.076666365
332,49856.540625,4056.22899024,45559.6593752,565.646416655
333,49700.284375,4051.8579908,45381.0234378,563.305194157
334,49543.192969,4046.01216268,45207.0875002,561.52982466
335,49398.6804688,4047.97153781,45033.25625,555.855920051
336,49244.6992184,4038.76360305,44857.4882814,553.019927992
337,49089.1726564,4027.83306599,44682.428906,554.090814689
338,48940.2960936,4028.28063786,44508.6078126,552.404427177
339,48793.7757812,4024.95166195,44338.6835936,548.646347257
340,48645.8851562,4019.43801164,44167.4289062,546.177103662
341,48495.8820312,4015.35567988,43998.3750002,544.740004751
342,48345.021875,4009.3153285,43828.2406252,544.965460302
343,48204.7273438,4006.11361885,43661.9085936,542.344615054
344,48063.072656,4007.33246269,43492.2609376,541.263635482
345,47910.2335938,4001.60881379,43324.0015624,539.434422535
346,47771.9882814,4005.337619,43158.809375,536.392993168
347,47633.9171874,3999.90124563,42993.2351562,531.216898266
348,47488.3156252,3997.002624,42825.2765624,528.555340335
349,47352.9882814,3988.58219825,42659.7828124,526.530264109
350,47205.740625,3985.56468647,42495.95,523.998612904
351,47069.6085938,3980.86210366,42333.4242188,522.233351814
352,46927.6179688,3978.08774418,42172.1687502,517.149902905
353,46788.3148436,3973.02662242,42012.8875002,512.824757478
354,46648.3109376,3968.23039212,41851.6929688,511.854991478
355,46515.6617188,3964.20188777,41692.6570314,508.474643491
356,46378.8562502,3956.15481101,41536.0875,507.027595698
357,46240.2390626,3952.55801017,41378.3492188,504.346669074
358,46106.3203126,3948.13531152,41220.0820312,503.451281808
359,45968.3851562,3943.96545884,41062.409375,501.720724075
360,45829.2968748,3944.73531188,40904.2265624,500.374523812
361,45698.2210936,3943.16386773,40749.1367188,497.724433737
362,45565.9820312,3939.9523252,40597.4898434,494.754158664
363,45431.4742186,3933.17018823,40444.1890624,492.997684376
364,45298.5804688,3926.84417217,40291.746875,490.210672913
365,45172.7023438,3921.80855928,40140.5453126,490.419755195
366,45045.4726562,3919.78494233,39986.8742188,487.564616296
367,44922.6875,3920.7973889,39841.2320312,484.197471227
368,44798.4953124,3921.30318743,39693.0070312,482.731735809
369,44668.5257812,3912.62292161,39542.515625,481.885826365
370,44551.0601562,3908.54473283,39394.9117186,478.39487199
371,44424.9476562,3903.33245596,39245.6734374,475.712844443
372,44308.0484376,3900.12960083,39099.0804688,473.167639659
373,44186.56875,3900.49398305,38954.2093748,469.806154701
374,44062.584375,3898.12256421,38810.1546874,470.778345384
375,43946.7421876,3895.88465653,38670.1296874,469.774257634
376,43826.4539062,3892.51572805,38528.7312498,468.480844703
377,43708.7570312,3888.16135896,38386.325,463.516032571
378,43593.3867186,3882.65958779,38247.21875,461.38354639
379,43474.9265626,3882.71016922,38103.2265624,459.350318946
380,43361.0226564,3885.52156751,37961.2117186,455.178908443
381,43247.144531,3879.81764834,37822.771875,454.875092357
382,43132.140625,3875.47438227,37684.3593748,455.473066523
383,43018.7882812,3876.07775522,37548.2632812,449.524323355
384,42904.0710936,3869.9852711,37412.8984376,447.885134479
385,42787.48125,3863.39789811,37275.492969,444.515586885
386,42679.7234376,3858.54607358,37141.4539064,439.559111172
387,42571.4617188,3853.38331222,37007.65625,439.685152343
388,42462.1617186,3848.99629515,36874.2609378,438.08936038
389,42356.9914062,3843.38542357,36741.1054686,439.290584888
390,42249.4679688,3845.85628517,36607.5242186,439.577877152
391,42138.0734376,3843.15606793,36476.4382812,439.303924752
392,42032.434375,3840.92171463,36346.7398438,437.847233046
393,41927.4296874,3839.86894517,36217.5304686,433.718201236
394,41825.2976564,3838.2010688,36087.384375,432.619093127
395,41721.1796874,3837.00423769,35957.3609372,431.622509369
396,41609.2867186,3834.37706504,35828.5671876,431.070401403
397,41503.3890626,3826.83656216,35697.8421874,428.800849356
398,41400.0640624,3826.88001261,35568.7171876,424.132243713
399,41291.3289062,3823.05730239,35440.0039064,421.01167824
400,41194.1984374,3821.89335753,35314.3476564,417.669048698
401,41096.4148438,3822.23760591,35191.094531,417.62994519
402,40994.35625,3821.51453522,35064.6445314,416.857676416
403,40892.621875,3816.31209786,34939.0929686,413.955064679
404,40789.5054688,3817.35816251,34810.5109374,412.652851046
405,40691.1351562,3814.72001157,34687.2765626,408.917530615
406,40595.203125,3817.37632183,34565.4742186,405.376716472
407,40496.6609374,3813.2944946,34440.9046874,402.021868905
408,40403.1140624,3814.11245187,34322.1734374,403.578426338
409,40311.2710936,3811.68815953,34202.1617186,404.115900599
410,40223.8414062,3811.37957465,34085.3570314,401.608913146
411,40131.4164062,3810.64530873,33964.6109376,402.277657496
412,40031.8203124,3809.73404155,33847.5726562,401.111251642
413,39933.5218748,3804.83759884,33727.8695312,398.8740008
414,39836.8539064,3801.9174387,33607.913281,395.752153276
415,39754.5375,3804.41842891,33491.5359374,394.425701995
416,39662.1828126,3801.22133066,33375.5374998,393.595390049
417,39568.1484374,3798.87509769,33259.5429688,393.850523508
418,39479.2875,3798.05249552,33142.1828126,392.833019479
419,39392.2437498,3796.26741491,33028.6628906,391.212525545
420,39308.1757814,3796.1982874,32915.3074218,389.665336971
421,39216.11875,3795.4243952,32801.5632814,386.523536467
422,39120.7242188,3793.76177944,32691.8035156,388.431460689
423,39031.28125,3795.21382281,32579.7105468,386.963493662
424,38946.5429688,3794.87111652,32466.4722656,388.580401671
425,38852.2273438,3790.58306675,32356.228125,386.567961004
426,38767.0304688,3790.31071447,32245.9269532,384.981161218
427,38674.7453122,3783.47086391,32131.8476562,384.842700143
428,38589.0312498,3778.52130632,32022.0542968,383.165707377
429,38497.33125,3778.6661828,31909.5921876,380.086362921
430,38412.0617188,3778.91643591,31804.5785154,380.189423924
431,38328.1710936,3776.52346936,31697.9320312,381.648602123
432,38246.1582032,3774.36430905,31591.2539062,379.388666075
433,38165.8652344,3771.54085632,31485.576953,381.428832734
434,38085.6609376,3772.87476258,31378.5023438,377.540421338
435,38003.2132812,3771.75700427,31269.4742188,374.686211867
436,37924.0355468,3768.14175902,31166.4113282,372.887525894
437,37843.7546874,3766.19800317,31060.1929688,371.77344463
438,37763.0851562,3763.41594822,30954.5089844,372.479664937
439,37686.0785154,3764.60103142,30850.8652346,370.137628381
440,37608.3230468,3764.98507523,30747.6679688,367.752947304
441,37527.0679686,3766.25345307,30645.1453126,364.883523431
442,37450.6691404,3766.98979052,30543.780469,364.610949555
443,37372.7328126,3763.82093547,30441.545703,364.681463672
444,37291.4964844,3757.58400955,30339.005078,363.582391513
445,37212.6828124,3752.23323542,30239.5632814,362.680005435
446,37136.9449218,3752.91635068,30139.4652342,361.537482458
447,37057.9628908,3752.43776719,30036.403125,360.247910323
448,36978.9093748,3750.45095094,29937.0023438,358.302586498
449,36905.0812502,3750.44578873,29837.8949218,356.823288092
450,36829.2082028,3749.36803277,29741.4441406,354.780770453
451,36753.11875,3742.81674528,29646.8980468,355.578677695
452,36684.5902344,3747.93295594,29550.826172,351.827046508
453,36609.7566408,3748.77178487,29455.4152344,349.660050761
454,36539.3578128,3750.36022096,29358.0558594,349.437195364
455,36474.6277344,3758.56546519,29263.1226564,347.024504312
456,36404.6742186,3759.59130611,29168.728906,346.122744924
457,36329.570703,3754.47203661,29074.1980468,346.499711233
458,36264.0679688,3752.29200144,28980.0566406,344.376568877
459,36196.5371094,3753.04857108,28887.3402342,342.784229821
460,36128.8628906,3754.9129228,28795.5816406,340.202966554
461,36064.9777346,3756.17078959,28704.6292968,337.344250206
462,36001.5972656,3757.6872161,28612.9703124,336.085395814
463,35937.034375,3756.39848522,28522.379297,336.616856189
464,35874.9714844,3753.13046301,28432.499219,334.81673056
465,35807.11875,3752.74101814,28344.0484374,334.353241357
466,35738.520703,3749.69990297,28256.1601562,334.296841314
467,35667.4113278,3749.15623426,28165.2960936,333.587563575
468,35603.7894534,3745.37760243,28078.4839842,334.313604762
469,35534.7777346,3745.06352611,27988.5628906,332.090998622
470,35464.9714844,3741.6464965,27899.8199218,331.140058444
471,35398.5707032,3741.67828121,27812.0921874,330.975450579
472,35337.5035156,3739.53480755,27724.0542968,332.56502719
473,35275.310547,3737.36972854,27638.1703124,329.872884362
474,35212.3882812,3736.04883346,27552.4976562,326.739137161
475,35149.8414064,3734.46375926,27466.4121094,326.491184626
476,35091.715625,3735.77585694,27378.3871094,324.989812207
477,35027.2539062,3734.87888602,27292.5390628,320.542332141
478,34974.1121096,3738.58783821,27210.0082032,321.620513586
479,34917.1390624,3735.42649539,27126.7406248,321.218989391
480,34857.8765626,3737.59453365,27043.5089842,318.156962739
481,34795.1753904,3736.54552035,26959.8195314,318.608352402
482,34742.7921874,3739.22872501,26877.3886718,319.014994405
483,34685.8847654,3739.27998892,26796.1390626,318.327560308
484,34627.398047,3740.60334101,26713.3152342,316.850309662
485,34571.5984376,3742.41860957,26632.3089844,314.551472895
486,34517.4542968,3740.21655855,26552.8308594,317.238722158
487,34463.4566406,3744.19467906,26473.6503906,316.344238121
488,34406.6351562,3748.23558759,26392.8386718,314.620540387
489,34348.4867188,3744.3563729,26313.0921874,315.461643173
490,34289.490625,3735.69223704,26232.4660158,316.967311264
