mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
446.96630044,0.303760051727,-695944313.939,-27386273.7303,0.0,{'gamma': 0.0},1,-488843865.897,-27066731.9083,-1032550651.29,-28009461.217,-769433301.796,-25577134.7972,-515986324.797,-27724329.7749,-672907425.918,-28553710.9543,18.7323303835,0.0266507698052,197236218.441,1023781.70133
438.076869202,0.282471418381,-695944313.939,-27386273.7303,0.1,{'gamma': 0.1},1,-488843865.897,-27066731.9083,-1032550651.29,-28009461.217,-769433301.796,-25577134.7972,-515986324.797,-27724329.7749,-672907425.918,-28553710.9543,13.5271133969,0.0224315089083,197236218.441,1023781.70133
438.913995695,0.272178936005,-695944313.939,-27386273.7303,0.2,{'gamma': 0.2},1,-488843865.897,-27066731.9083,-1032550651.29,-28009461.217,-769433301.796,-25577134.7972,-515986324.797,-27724329.7749,-672907425.918,-28553710.9543,9.00967139389,0.0140625256405,197236218.441,1023781.70133
434.521637964,0.290191936493,-695944313.939,-27386273.7303,0.3,{'gamma': 0.3},1,-488843865.897,-27066731.9083,-1032550651.29,-28009461.217,-769433301.796,-25577134.7972,-515986324.797,-27724329.7749,-672907425.918,-28553710.9543,3.69239744808,0.02489433419,197236218.441,1023781.70133
367.819922018,0.154954433441,-695944313.939,-27386273.7303,0.4,{'gamma': 0.4},1,-488843865.897,-27066731.9083,-1032550651.29,-28009461.217,-769433301.796,-25577134.7972,-515986324.797,-27724329.7749,-672907425.918,-28553710.9543,149.799879944,0.0881392670696,197236218.441,1023781.70133
