mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_min_impurity_split,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.401394796371,0.063702249527,0.83690152548,0.941314448555,sqrt,1e-07,2,2,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 2, 'n_estimators': 50, 'min_samples_leaf': 2}",109,0.87558009862,0.940221623795,0.825905204315,0.944267158027,0.812439392235,0.937028900552,0.869608824981,0.941833371967,0.800878651208,0.943221188434,0.0400573310029,0.0403361786455,0.0302721576461,0.00253706993777
2.26851215363,0.278117656708,0.839511884469,0.94219820502,sqrt,1e-07,2,2,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 2, 'n_estimators': 100, 'min_samples_leaf': 2}",107,0.876069401625,0.940609297313,0.835983103059,0.944862150609,0.821118410543,0.937935918778,0.874813259491,0.942796191934,0.789461355433,0.944787466465,0.0344020528288,0.00903165008536,0.0329715658214,0.00264008261212
2.95626673698,0.268568658829,0.843144485509,0.943693446288,sqrt,1e-07,2,2,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 2, 'n_estimators': 300, 'min_samples_leaf': 2}",88,0.885221298544,0.944713706069,0.838716111526,0.946662256423,0.823343057251,0.942076819368,0.875578401701,0.940968577237,0.792733736317,0.944045872342,0.750521782549,0.0140653037276,0.0339811032848,0.00200086789703
6.91745781898,1.04287295341,0.841766420239,0.943555672987,sqrt,1e-07,2,2,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 2, 'n_estimators': 500, 'min_samples_leaf': 2}",98,0.881988859445,0.942786328922,0.83775434835,0.945099201417,0.822269283485,0.942109448452,0.874856486078,0.943112419163,0.791838260499,0.944670966981,1.35242414616,0.488970318789,0.0334656950885,0.00114072699213
0.899738168716,0.139988660812,0.828293263574,0.934513399916,sqrt,1e-07,2,5,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 5, 'n_estimators': 50, 'min_samples_leaf': 2}",120,0.862468749029,0.935992208184,0.821903418576,0.936449759463,0.81713419773,0.933104675941,0.865307390807,0.932494591557,0.774556749177,0.934525764433,0.254881323385,0.00333224339324,0.0334288459656,0.00154897420877
2.25424427986,0.243660926819,0.841022720514,0.938268816792,sqrt,1e-07,2,5,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 5, 'n_estimators': 100, 'min_samples_leaf': 2}",102,0.874175705837,0.936550342175,0.8294138532,0.939511676863,0.830152058209,0.936600755524,0.878594324257,0.937662262767,0.792703371006,0.941019046629,0.058558968513,0.0623940093154,0.0319238742993,0.00174424519496
2.8355782032,0.274374771118,0.84242450127,0.939659209083,sqrt,1e-07,2,5,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 5, 'n_estimators': 300, 'min_samples_leaf': 2}",90,0.880578235471,0.941466069421,0.838347095674,0.940948329386,0.82122638661,0.937659794434,0.875758972424,0.937712513735,0.796094311591,0.940509338438,0.555422713987,0.0123705382836,0.0321785707595,0.00163930333195
7.86404767036,0.715455627441,0.842306875556,0.93886853014,sqrt,1e-07,2,5,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 5, 'n_estimators': 500, 'min_samples_leaf': 2}",93,0.881534425053,0.939812913989,0.839618823952,0.938500321401,0.827365560068,0.938639767993,0.877844302862,0.937404976776,0.785045267579,0.939984670542,1.10004092432,0.380963968101,0.0355181657907,0.000945254304051
0.91868057251,0.145017242432,0.833944671398,0.914682123375,sqrt,1e-07,2,10,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 10, 'n_estimators': 50, 'min_samples_leaf': 2}",115,0.88105057674,0.915439799929,0.839342291813,0.907041350569,0.804688907987,0.914717136001,0.86192870314,0.918222641612,0.782531830672,0.917989688762,0.317564638683,0.0148403650431,0.0361362225796,0.00406034399752
2.12236409187,0.270544576645,0.832507184473,0.91535698598,sqrt,1e-07,2,10,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 10, 'n_estimators': 100, 'min_samples_leaf': 2}",116,0.868169482152,0.909887745918,0.827703736026,0.912487445104,0.811125644945,0.916256596618,0.869470299422,0.918028454993,0.785960349996,0.920124687267,0.0276667137762,0.00827650419793,0.032502621162,0.0037100909217
2.51352596283,0.347516965866,0.835844053293,0.916412177624,sqrt,1e-07,2,10,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 10, 'n_estimators': 300, 'min_samples_leaf': 2}",111,0.877999874739,0.917491184956,0.83701206912,0.916307157503,0.816252107672,0.914749059182,0.865599565279,0.914295560043,0.782207257112,0.919217926436,0.423082777976,0.170262834334,0.0344168036774,0.00180518948511
7.8978761673,0.624659013748,0.835606117927,0.917034751353,sqrt,1e-07,2,10,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 10, 'n_estimators': 500, 'min_samples_leaf': 2}",112,0.876396725238,0.916061604505,0.834511227462,0.917616471178,0.814981694334,0.916514105133,0.866496560239,0.915883037281,0.785507500581,0.919098538664,0.504935767063,0.354773864587,0.0333245045492,0.00119516932684
0.779717588425,0.116692256927,0.817520566886,0.875044053059,sqrt,1e-07,5,2,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 2, 'n_estimators': 50, 'min_samples_leaf': 5}",140,0.852255223636,0.875155237907,0.836899050016,0.873578399925,0.78387471949,0.872341128248,0.847694683935,0.870719442318,0.766692560321,0.883426056898,0.280975509648,0.03675985322,0.0352276180192,0.00443681304836
2.01321997643,0.26751241684,0.819559872816,0.878502695759,sqrt,1e-07,5,2,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 2, 'n_estimators': 100, 'min_samples_leaf': 5}",131,0.859634795939,0.875785956822,0.827258191921,0.880504919632,0.789215724194,0.877416615209,0.852365672162,0.874149423983,0.769160244548,0.884656563148,0.0271818912585,0.00663878666574,0.0352123986692,0.00372532416968
2.23671503067,0.361967611313,0.822189600909,0.878422732642,sqrt,1e-07,5,2,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 2, 'n_estimators': 300, 'min_samples_leaf': 5}",121,0.860602892255,0.871841621829,0.82909898227,0.880974644547,0.792359331986,0.879668068424,0.859153730543,0.871948526107,0.76957678241,0.887680802305,0.526163008537,0.220730611367,0.0361769203474,0.00598333250401
6.82732481956,1.01480541229,0.821015442264,0.879067075844,sqrt,1e-07,5,2,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 2, 'n_estimators': 500, 'min_samples_leaf': 5}",125,0.85895208016,0.874667629446,0.826887804165,0.880522855333,0.791398383777,0.879030564094,0.857186272269,0.874262589943,0.770501605431,0.886851740406,0.862981926129,0.423303827508,0.0352344709654,0.00458606242355
0.876262140274,0.134772825241,0.816915236623,0.87589421009,sqrt,1e-07,5,5,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 5, 'n_estimators': 50, 'min_samples_leaf': 5}",141,0.857943554996,0.8733825221,0.822688166376,0.87859836613,0.792002933228,0.874085892605,0.847314548556,0.869999062906,0.764465596341,0.883405206709,0.259396612473,0.00326326147156,0.0346698291464,0.00464884671952
1.99753074646,0.238521814346,0.821712083366,0.877718806747,sqrt,1e-07,5,5,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 5, 'n_estimators': 100, 'min_samples_leaf': 5}",122,0.857176463989,0.874710120236,0.828013980875,0.877970094435,0.794657628146,0.879515865366,0.856511297758,0.871550367464,0.772057024411,0.884847586234,0.0417151625745,0.0728284655,0.0337715804185,0.00449919770347
